Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Barrere G.|FRA|Right-Handed|1.29|Kuzmanov D.|BGR|Right-Handed|3.37|0.0|0.0|-19.0|3.0|-10.0
indoors|Bourgue M.|FRA|Right-Handed|1.9|Mayot H.|FRA|Right-Handed|1.83|0.0|7.0|271.0|12.0|10.0
indoors|Medvedev D.|RUS|Right-Handed|1.03|Basilashvili N.|GEO|Right-Handed|13.61|0.0|-4.0|4570.0|4.0|13.0
indoors|Rune H.|DNK|Right-Handed|2.18|De Minaur A.|AUS|Right-Handed|1.69|0.0|-3.0|-42.0|-1.0|2.0
indoors|Paire B.|FRA|Right-Handed|1.51|Ajdukovic D.|HRV|Right-Handed|2.44|0.0|8.0|126.0|5.0|11.0
indoors|Zeppieri G.|ITA|Left-Handed|1.71|Travaglia S.|ITA|Right-Handed|2.07|0.0|-9.0|-286.0|-2.0|0.0
indoors|Gojo B.|HRV|Right-Handed|1.68|Hanfmann Y.|DEU|Right-Handed|2.11|0.0|-6.0|-99.0|4.0|3.0
indoors|Aguilar J.|CAN|Right-Handed|3.26|King D.|BRB|Right-Handed|1.29|0.0|-7.0|-80.0|-17.0|-20.0
clay|Agamenone F.|ITA|Right-Handed|1.69|Collarini A.|ARG|Left-Handed|2.09|0.0|-1.0|59.0|2.0|3.0
indoors|Sinner J.|ITA|Right-Handed|1.13|Garin C.|CHL|Right-Handed|5.99|0.0|-5.0|2085.0|-9.0|3.0
clay|Rodriguez Taverna S.|ARG|Right-Handed|1.68|Casanova H.|ARG|Right-Handed|2.11|0.0|-4.0|140.0|6.0|13.0
indoors|Ramos-Vinolas A.|ESP|Left-Handed|4.44|Musetti L.|ITA|Right-Handed|1.21|0.0|13.0|-696.0|1.0|3.0
indoors|Alcaraz C.|ESP|Right-Handed|1.2|Van De Zandschulp B.|NLD|Right-Handed|4.54|0.0|-7.0|5478.0|-11.0|-3.0
indoors|Tsitsipas S.|GRC|Right-Handed|1.08|Novak D.|AUT|Right-Handed|8.08|0.0|-2.0|4666.0|9.0|10.0
clay|Milojevic N.|SRB|Right-Handed|3.2|Cecchinato M.|ITA|Right-Handed|1.32|0.0|-2.0|163.0|-2.0|3.0
indoors|Rinderknech A.|FRA|Right-Handed|1.58|Molcan A.|SVK|Left-Handed|2.37|0.0|3.0|-65.0|13.0|18.0
