Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Van De Zandschulp B.|NLD|Right-Handed|1.49|Bonzi B.|FRA|Right-Handed|2.61|0.0|2.0|582.0|7.0|3.0
hard|Van De Zandschulp B.|NLD|Right-Handed|1.54|Munar J.|ESP|Right-Handed|2.47|0.0|1.0|679.0|7.0|5.0
hard|Seppi A.|ITA|Right-Handed|1.48|Horansky F.|SVK|Right-Handed|2.58|0.0|9.0|85.0|1.0|0.0
hard|Brancaccio R.|ITA|Right-Handed|1.78|Moraing M.|DEU|Left-Handed|2.02|0.0|-5.0|-99.0|-12.0|-15.0
hard|Zhang Z.|CHN|Right-Handed|1.14|Collarini A.|ARG|Left-Handed|5.54|0.0|-5.0|-68.0|7.0|8.0
clay|Vatutin A.|RUS|Right-Handed|1.62|Villanueva G.|ARG|Right-Handed|2.21|0.0|2.0|74.0|-1.0|3.0
hard|Bonzi B.|FRA|Right-Handed|1.53|Monteiro T.|BRA|Left-Handed|2.5|0.0|-5.0|200.0|-2.0|2.0
hard|Bonadio R.|ITA|Right-Handed|3.78|Gojo B.|HRV|Right-Handed|1.26|0.0|4.0|58.0|-9.0|-16.0
hard|Marterer M.|DEU|Left-Handed|1.57|Taberner C.|ESP|Right-Handed|2.33|0.0|2.0|-199.0|6.0|8.0
hard|Novak D.|AUT|Right-Handed|1.44|Svrcina D.|CZE|Right-Handed|2.74|0.0|6.0|122.0|12.0|5.0
hard|Wu Y.|CHN|Right-Handed|1.17|Travaglia S.|ITA|Right-Handed|4.88|0.0|-8.0|-523.0|0.0|-2.0
hard|Blancaneaux G.|FRA|Right-Handed|3.74|Lestienne C.|FRA|Right-Handed|1.26|0.0|-5.0|-1.0|-2.0|0.0
hard|Jasika O.|AUS|Left-Handed|1.82|Gaio F.|ITA|Right-Handed|1.91|0.0|-3.0|-199.0|-24.0|3.0
clay|Coppejans K.|BEL|Right-Handed|1.64|Alvarez Varona N.|ESP|Right-Handed|2.18|0.0|4.0|195.0|-12.0|-8.0
hard|Galan D.|COL|Right-Handed|1.87|Purcell M.|AUS|Right-Handed|1.88|0.0|2.0|161.0|-3.0|6.0
hard|Uchiyama Y.|JPN|Right-Handed|1.65|Hong S.|KOR|Right-Handed|2.16|0.0|5.0|597.0|13.0|8.0
hard|Bergs Z.|BEL|Right-Handed|1.45|Bhambri Y.|IND|Right-Handed|2.68|0.0|-8.0|385.0|8.0|0.0
hard|De Jong J.|NLD|Right-Handed|2.05|Celikbilek A.|TUR|Right-Handed|1.74|0.0|-5.0|73.0|-2.0|-5.0
hard|Mejia N.|COL|Right-Handed|1.81|Janvier M.|FRA|Right-Handed|1.93|0.0|-2.0|-94.0|-3.0|-8.0
hard|Verdasco F.|ESP|Left-Handed|1.55|Kukushkin M.|KAZ|Right-Handed|2.41|0.0|4.0|101.0|18.0|5.0
hard|Machac T.|CZE|Right-Handed|1.22|Kovalik J.|SVK|Right-Handed|4.23|0.0|-9.0|96.0|-9.0|0.0
hard|Agamenone F.|ITA|Right-Handed|1.28|Marcora R.|ITA|Right-Handed|3.56|0.0|-1.0|78.0|-3.0|-5.0
hard|Pospisil V.|CAN|Right-Handed|1.21|Nagal S.|IND|Right-Handed|4.33|0.0|7.0|-103.0|19.0|15.0
hard|Gombos N.|SVK|Right-Handed|1.39|Popko D.|KAZ|Right-Handed|2.88|0.0|3.0|121.0|-2.0|2.0
