Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Djere L.|SRB|Right-Handed|1.53|Kokkinakis T.|AUS|Right-Handed|2.43|0.0|-1.0|207.0|-2.0|-5.0
clay|Krajinovic F.|SRB|Right-Handed|1.77|Koepfer D.|DEU|Left-Handed|1.99|0.0|2.0|319.0|-4.0|5.0
hard|Purcell M.|AUS|Right-Handed|1.22|Saville L.|AUS|Right-Handed|4.0|0.0|-5.0|417.0|-8.0|-3.0
clay|Alcaraz C.|ESP|Right-Handed|1.07|Coric B.|HRV|Right-Handed|9.28|0.0|-7.0|4880.0|-13.0|-3.0
clay|Galan D.|COL|Right-Handed|2.01|Gojo B.|HRV|Right-Handed|1.76|0.0|2.0|-159.0|-18.0|-5.0
clay|Mayot H.|FRA|Right-Handed|2.44|Bublik A.|KAZ|Right-Handed|1.54|0.0|-6.0|-777.0|-6.0|-20.0
hard|Polmans M.|AUS|Right-Handed|2.12|Duckworth J.|AUS|Right-Handed|1.67|0.0|-5.0|-50.0|-4.0|5.0
clay|Klein L.|SVK|Right-Handed|1.82|Kolar Z.|CZE|Right-Handed|1.91|0.0|-1.0|-98.0|9.0|8.0
clay|Humbert U.|FRA|Left-Handed|2.21|Daniel T.|JPN|Right-Handed|1.62|0.0|-6.0|131.0|-7.0|-3.0
clay|Pecotic M.|HRV|Left-Handed|1.98|Popko D.|KAZ|Right-Handed|1.72|0.0|-1.0|-339.0|-4.0|-6.0
