Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Giustino L.|ITA|Right-Handed|3.27|Kuzmanov D.|BGR|Right-Handed|1.32|0.0|3.0|104.0|6.0|-13.0
clay|Kovalik J.|SVK|Right-Handed|1.7|Kopriva V.|CZE|Right-Handed|2.08|0.0|8.0|-58.0|13.0|5.0
indoors|Tsitsipas S.|GRC|Right-Handed|1.83|Rublev A.|RUS|Right-Handed|1.98|0.0|0.0|1465.0|19.0|5.0
hard|Gakhov I.|RUS|Left-Handed|1.84|Lopez San Martin A.|ESP|Right-Handed|1.84|0.0|2.0|-17.0|10.0|13.0
indoors|Ymer M.|SWE|Right-Handed|1.36|Seppi A.|ITA|Right-Handed|3.03|0.0|-14.0|99.0|-3.0|-8.0
indoors|Pospisil V.|CAN|Right-Handed|1.78|Gaston H.|FRA|Left-Handed|1.97|0.0|10.0|-304.0|20.0|20.0
clay|Skatov T.|KAZ|Right-Handed|1.96|Mager G.|ITA|Right-Handed|1.78|0.0|-6.0|-707.0|-4.0|-15.0
indoors|Alvarez Varona N.|ESP|Right-Handed|1.51|Roca Batalla O.|ESP|Right-Handed|2.45|0.0|-7.0|19.0|5.0|15.0
hard|Gomez E.|ECU|Right-Handed|1.32|Polmans M.|AUS|Right-Handed|3.25|0.0|5.0|79.0|3.0|-3.0
indoors|Celikbilek A.|TUR|Right-Handed|4.78|Safiullin R.|RUS|Right-Handed|1.16|0.0|1.0|-232.0|-3.0|0.0
indoors|Vavassori A.|ITA|Right-Handed|1.5|Serdarusic N.|HRV|Right-Handed|2.52|0.0|0.0|-39.0|-7.0|2.0
indoors|Djokovic N.|SRB|Right-Handed|1.53|Medvedev D.|RUS|Right-Handed|2.5|0.0|8.0|-1245.0|-3.0|-11.0
indoors|Zhang Z.|CHN|Right-Handed|1.07|Berrettini J.|ITA|Right-Handed|8.34|0.0|0.0|252.0|2.0|2.0
indoors|Gojo B.|HRV|Right-Handed|1.77|Copil M.|ROU|Right-Handed|1.97|0.0|-8.0|134.0|3.0|3.0
