Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Alcaraz C.|ESP|Right-Handed|1.12|Ruud C.|NOR|Right-Handed|6.15|0.0|-5.0|4240.0|-5.0|2.0
hard|Schnur B.|CAN|Right-Handed|1.97|Mansouri S.|TUN|Right-Handed|1.76|0.0|-1.0|95.0|-2.0|0.0
hard|Medvedev D.|RUS|Right-Handed|1.18|Humbert U.|FRA|Left-Handed|4.97|0.0|3.0|5127.0|10.0|10.0
indoors|Mannarino A.|FRA|Left-Handed|1.59|Ofner S.|AUT|Right-Handed|2.37|0.0|8.0|468.0|-2.0|-11.0
hard|Napolitano S.|ITA|Right-Handed|1.55|Jasika O.|AUS|Left-Handed|2.4|0.0|1.0|-110.0|30.0|13.0
hard|Hong S.|KOR|Right-Handed|1.36|Kirkin E.|TUR|Right-Handed|3.03|0.0|2.0|-6.0|-8.0|-5.0
clay|Pellegrino A.|ITA|Right-Handed|1.71|Trungelliti M.|ARG|Right-Handed|2.08|0.0|-6.0|-76.0|3.0|7.0
hard|Uchiyama Y.|JPN|Right-Handed|2.01|Donskoy E.|RUS|Right-Handed|1.77|0.0|-1.0|-298.0|3.0|-2.0
clay|Bonadio R.|ITA|Right-Handed|2.17|Skatov T.|KAZ|Right-Handed|1.63|0.0|7.0|-87.0|8.0|7.0
hard|Santillan A.|AUS|Right-Handed|2.04|Caruso S.|ITA|Right-Handed|1.71|0.0|-4.0|-117.0|-2.0|-5.0
hard|Zverev A.|DEU|Right-Handed|1.36|Jarry N.|CHL|Right-Handed|3.13|0.0|1.0|881.0|0.0|0.0
hard|Martinez P.|ESP|Right-Handed|2.12|Carreno-Busta P.|ESP|Right-Handed|1.68|0.0|-6.0|-431.0|-2.0|-3.0
hard|Sinner J.|ITA|Right-Handed|1.32|Dimitrov G.|BGR|Right-Handed|3.39|0.0|-8.0|2215.0|-5.0|-3.0
hard|Saville L.|AUS|Right-Handed|2.12|Nagal S.|IND|Right-Handed|1.7|0.0|4.0|171.0|14.0|10.0
