Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Watanuki Y.|JPN|Right-Handed|1.55|Pellegrino A.|ITA|Right-Handed|2.38|0.0|-1.0|345.0|-18.0|-5.0
clay|Koepfer D.|DEU|Left-Handed|1.62|Piros Z.|HUN|Right-Handed|2.24|0.0|5.0|311.0|11.0|0.0
clay|Lokoli L.|FRA|Right-Handed|1.15|Gerasimov E.|BLR|Right-Handed|5.27|0.0|-2.0|-73.0|-8.0|-8.0
clay|Bonadio R.|ITA|Right-Handed|1.48|Duckworth J.|AUS|Right-Handed|2.59|0.0|-3.0|-162.0|-1.0|-3.0
clay|Diaz Acosta F.|ARG|Left-Handed|1.36|Agamenone F.|ITA|Right-Handed|3.04|0.0|-9.0|-82.0|-9.0|-5.0
clay|Olivieri G.|ARG|Right-Handed|2.2|Laaksonen H.|CHE|Right-Handed|1.65|0.0|-8.0|-177.0|-5.0|-10.0
clay|Geerts M.|BEL|Right-Handed|4.27|Kotov P.|RUS|Right-Handed|1.21|0.0|2.0|-394.0|-13.0|-13.0
clay|Seyboth Wild T.|BRA|Right-Handed|1.14|Bellier A.|CHE|Left-Handed|5.59|0.0|-1.0|184.0|-2.0|-11.0
clay|O'Connell C.|AUS|Right-Handed|1.38|Serdarusic N.|HRV|Right-Handed|3.04|0.0|0.0|316.0|-7.0|-8.0
clay|Baez S.|ARG|Right-Handed|1.67|Fucsovics M.|HUN|Right-Handed|2.19|0.0|-8.0|-640.0|-12.0|-18.0
clay|Cachin P.|ARG|Right-Handed|1.31|Monfils G.|FRA|Right-Handed|3.46|0.0|-8.0|269.0|-8.0|-8.0
clay|Ofner S.|AUT|Right-Handed|1.05|Noguchi R.|JPN|Right-Handed|10.39|0.0|4.0|321.0|18.0|23.0
clay|Delbonis F.|ARG|Left-Handed|1.29|Mejia N.|COL|Right-Handed|3.57|0.0|9.0|250.0|13.0|8.0
clay|Blancaneaux G.|FRA|Right-Handed|1.28|Ilkel C.|TUR|Right-Handed|3.59|0.0|-4.0|269.0|-7.0|-3.0
clay|Polmans M.|AUS|Right-Handed|2.33|Mayot H.|FRA|Right-Handed|1.58|0.0|6.0|349.0|7.0|10.0
clay|Ivashka I.|BLR|Right-Handed|1.64|Pella G.|ARG|Left-Handed|2.25|0.0|-5.0|316.0|5.0|10.0
clay|Wu Y.|CHN|Right-Handed|2.32|Cecchinato M.|ITA|Right-Handed|1.61|0.0|-6.0|-660.0|2.0|-2.0
clay|Griekspoor T.|NLD|Right-Handed|1.51|Travaglia S.|ITA|Right-Handed|2.54|0.0|-5.0|95.0|5.0|3.0
clay|Berankis R.|LTU|Right-Handed|2.21|Brancaccio R.|ITA|Right-Handed|1.65|0.0|8.0|304.0|5.0|-8.0
