Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Novak D.|AUT|Right-Handed|1.41|Elias G.|PRT|Right-Handed|2.76|0.0|-5.0|158.0|4.0|0.0
clay|Munar J.|ESP|Right-Handed|1.67|Etcheverry T.|ARG|Right-Handed|2.2|0.0|2.0|176.0|-6.0|-13.0
indoors|Lehecka J.|CZE|Right-Handed|4.72|Shapovalov D.|CAN|Left-Handed|1.19|0.0|-4.0|-2408.0|5.0|-2.0
clay|Carballes Baena R.|ESP|Right-Handed|1.79|Jarry N.|CHL|Right-Handed|2.0|0.0|3.0|363.0|-13.0|-15.0
indoors|Pervolarakis M.|GRC|Right-Handed|1.82|Polansky P.|CAN|Right-Handed|1.91|0.0|-10.0|-196.0|10.0|10.0
indoors|Lamasine T.|FRA|Right-Handed|3.11|Pouille L.|FRA|Right-Handed|1.34|0.0|-1.0|-238.0|-15.0|-2.0
clay|Coria F.|ARG|Right-Handed|1.44|Cuevas P.|URY|Right-Handed|2.77|0.0|-5.0|256.0|-5.0|0.0
indoors|Van De Zandschulp B.|NLD|Right-Handed|1.21|Zapata Miralles B.|ESP|Right-Handed|4.38|0.0|1.0|556.0|1.0|5.0
indoors|Khachanov K.|RUS|Right-Handed|1.34|Popyrin A.|AUS|Right-Handed|3.26|0.0|2.0|793.0|9.0|2.0
clay|Martinez P.|ESP|Right-Handed|1.54|Tabilo A.|CHL|Left-Handed|2.44|0.0|1.0|384.0|1.0|-3.0
hard|Donskoy E.|RUS|Right-Handed|1.4|Jaziri M.|TUN|Right-Handed|2.81|0.0|-4.0|227.0|-6.0|0.0
indoors|Thompson J.|AUS|Right-Handed|1.37|Lopez F.|ESP|Left-Handed|3.11|0.0|-13.0|114.0|-6.0|-5.0
hard|Gojo B.|HRV|Right-Handed|1.12|Noguchi R.|JPN|Right-Handed|5.8|0.0|3.0|86.0|27.0|28.0
indoors|Tsitsipas S.|GRC|Right-Handed|1.21|Davidovich Fokina A.|ESP|Right-Handed|4.4|0.0|1.0|5985.0|9.0|10.0
indoors|Forejtek J.|CZE|Right-Handed|1.58|Horansky F.|SVK|Right-Handed|2.29|0.0|-8.0|-286.0|-6.0|-11.0
indoors|Musetti L.|ITA|Right-Handed|2.63|Ymer M.|SWE|Right-Handed|1.48|0.0|-3.0|132.0|0.0|2.0
hard|Ilkel C.|TUR|Right-Handed|1.44|Diez S.|CAN|Right-Handed|2.63|0.0|-3.0|30.0|6.0|8.0
clay|Monteiro T.|BRA|Left-Handed|2.02|Ramos-Vinolas A.|ESP|Left-Handed|1.76|0.0|-4.0|-819.0|2.0|-5.0
hard|Celikbilek A.|TUR|Right-Handed|1.24|Kadhe A.|IND|Right-Handed|3.8|0.0|-1.0|248.0|-11.0|0.0
hard|Muller A.|FRA|Right-Handed|2.3|Travaglia S.|ITA|Right-Handed|1.58|0.0|-5.0|-420.0|-5.0|-2.0
indoors|Rublev A.|RUS|Right-Handed|1.14|Laaksonen H.|CHE|Right-Handed|5.54|0.0|-7.0|3781.0|-8.0|3.0
hard|Vesely J.|CZE|Left-Handed|1.13|Bellier A.|CHE|Left-Handed|5.52|0.0|4.0|789.0|14.0|2.0
indoors|Bergs Z.|BEL|Right-Handed|1.4|Pellegrino A.|ITA|Right-Handed|2.83|0.0|-2.0|221.0|2.0|0.0
indoors|Griekspoor T.|NLD|Right-Handed|2.18|Karatsev A.|RUS|Right-Handed|1.67|0.0|-3.0|-1622.0|0.0|3.0
hard|Purcell M.|AUS|Right-Handed|1.8|Ramanathan R.|IND|Right-Handed|1.94|0.0|-4.0|22.0|-5.0|-3.0
clay|Baez S.|ARG|Right-Handed|1.57|Rune H.|DNK|Right-Handed|2.39|0.0|2.0|124.0|2.0|-15.0
hard|Gunneswaran P.|IND|Left-Handed|2.02|Bourgue M.|FRA|Right-Handed|1.74|0.0|4.0|-81.0|-3.0|0.0
