Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Barrere G.|FRA|Right-Handed|1.83|Fucsovics M.|HUN|Right-Handed|1.9|0.0|-1.0|-225.0|-2.0|-5.0
indoors|Lestienne C.|FRA|Right-Handed|3.01|Ruusuvuori E.|FIN|Right-Handed|1.39|0.0|5.0|-174.0|-2.0|-8.0
indoors|Majchrzak K.|POL|Right-Handed|2.29|Otte O.|DEU|Right-Handed|1.62|0.0|-3.0|-418.0|-1.0|-13.0
indoors|Sinner J.|ITA|Right-Handed|1.07|Borges N.|PRT|Right-Handed|8.77|0.0|-3.0|2632.0|1.0|3.0
indoors|Gaston H.|FRA|Left-Handed|1.5|De Loore J.|BEL|Right-Handed|2.48|0.0|-5.0|532.0|-18.0|-18.0
hard|Nishioka Y.|JPN|Left-Handed|1.6|Daniel T.|JPN|Right-Handed|2.32|0.0|-3.0|258.0|-16.0|-21.0
indoors|Vukic A.|AUS|Right-Handed|1.66|Verdasco F.|ESP|Left-Handed|2.19|0.0|-11.0|-84.0|-6.0|0.0
clay|Cecchinato M.|ITA|Right-Handed|1.51|Mager G.|ITA|Right-Handed|2.53|0.0|1.0|-585.0|1.0|-3.0
indoors|Djokovic N.|SRB|Right-Handed|1.03|Andujar P.|ESP|Right-Handed|13.72|0.0|-1.0|3102.0|0.0|7.0
indoors|Andreev A.|BGR|Right-Handed|3.58|Moutet C.|FRA|Left-Handed|1.27|0.0|-1.0|-326.0|-2.0|5.0
clay|Zeppieri G.|ITA|Left-Handed|1.68|Agamenone F.|ITA|Right-Handed|2.12|0.0|-8.0|-80.0|-4.0|-3.0
indoors|Halys Q.|FRA|Right-Handed|1.51|Brouwer G.|NLD|Left-Handed|2.45|0.0|2.0|372.0|6.0|0.0
hard|Ruud C.|NOR|Right-Handed|1.17|Jarry N.|CHL|Right-Handed|4.92|0.0|-1.0|5371.0|-13.0|-15.0
indoors|Rune H.|DNK|Right-Handed|2.13|Sonego L.|ITA|Right-Handed|1.7|0.0|-5.0|351.0|-8.0|-6.0
indoors|Rinderknech A.|FRA|Right-Handed|2.08|Schwartzman D.|ARG|Right-Handed|1.74|0.0|-3.0|-1293.0|22.0|26.0
indoors|Pospisil V.|CAN|Right-Handed|1.32|Leshem E.|ISR|Right-Handed|3.34|0.0|7.0|276.0|18.0|10.0
