Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Olivo R.|ARG|Right-Handed|1.5|Vatutin A.|RUS|Right-Handed|2.5|0.0|2.0|99.0|4.0|2.0
clay|Zeppieri G.|ITA|Left-Handed|2.45|Cachin P.|ARG|Right-Handed|1.55|0.0|-5.0|-288.0|1.0|0.0
clay|Lajovic D.|SRB|Right-Handed|1.19|Sachko V.|UKR|Right-Handed|4.73|0.0|8.0|464.0|15.0|0.0
clay|Kuzmanov D.|BGR|Right-Handed|1.44|Nikles J.|CHE|Right-Handed|2.64|0.0|4.0|134.0|9.0|23.0
clay|Sousa J.|PRT|Right-Handed|2.01|Kopriva V.|CZE|Right-Handed|1.79|0.0|11.0|425.0|5.0|7.0
hard|Uchida K.|JPN|Right-Handed|1.85|Quiroz R.|ECU|Left-Handed|1.9|0.0|-2.0|133.0|-14.0|-13.0
clay|Galan D.|COL|Right-Handed|2.17|Fognini F.|ITA|Right-Handed|1.68|0.0|-9.0|-455.0|-7.0|13.0
clay|Coria F.|ARG|Right-Handed|2.37|Garin C.|CHL|Right-Handed|1.58|0.0|3.0|-35.0|-12.0|-5.0
hard|Aguilar J.|CAN|Right-Handed|4.31|Shimabukuro S.|JPN|Right-Handed|1.18|0.0|0.0|132.0|-15.0|-15.0
clay|Rodionov J.|AUT|Left-Handed|1.41|Casanova H.|ARG|Right-Handed|2.9|0.0|-5.0|231.0|10.0|13.0
clay|Lehecka J.|CZE|Right-Handed|2.15|Monteiro T.|BRA|Left-Handed|1.69|0.0|-9.0|-6.0|2.0|0.0
clay|Carballes Baena R.|ESP|Right-Handed|1.45|Laaksonen H.|CHE|Right-Handed|2.7|0.0|-3.0|93.0|-1.0|-2.0
hard|Bellier A.|CHE|Left-Handed|1.51|Alvarez Varona N.|ESP|Right-Handed|2.49|0.0|2.0|-14.0|0.0|8.0
hard|Marchenko I.|UKR|Right-Handed|2.09|Kuznetsov A.|RUS|Right-Handed|1.7|0.0|3.0|128.0|11.0|0.0
clay|Gulbis E.|LVA|Right-Handed|1.75|Oliel Y.|ISR|Left-Handed|1.96|0.0|11.0|254.0|7.0|3.0
clay|Munar J.|ESP|Right-Handed|1.3|Ymer M.|SWE|Right-Handed|3.49|0.0|2.0|285.0|1.0|0.0
