Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Kolar Z.|CZE|Right-Handed|1.81|Donskoy E.|RUS|Right-Handed|1.93|0.0|-7.0|47.0|1.0|0.0
hard|Medvedev D.|RUS|Right-Handed|1.05|O'Connell C.|AUS|Right-Handed|10.9|0.0|0.0|2769.0|5.0|15.0
hard|Purcell M.|AUS|Right-Handed|1.32|Nagal S.|IND|Right-Handed|3.24|0.0|-1.0|198.0|6.0|7.0
indoors|Dimitrov G.|BGR|Right-Handed|1.21|Brouwer G.|NLD|Left-Handed|4.36|0.0|6.0|1122.0|9.0|0.0
clay|Zapata Miralles B.|ESP|Right-Handed|2.34|Cerundolo F.|ARG|Right-Handed|1.59|0.0|4.0|-444.0|4.0|-2.0
clay|Ramos-Vinolas A.|ESP|Left-Handed|1.54|Galan D.|COL|Right-Handed|2.49|0.0|7.0|511.0|4.0|-3.0
hard|Gojo B.|HRV|Right-Handed|1.86|Daniel T.|JPN|Right-Handed|1.87|0.0|-5.0|-201.0|10.0|5.0
clay|Alcaraz C.|ESP|Right-Handed|1.07|Fognini F.|ITA|Right-Handed|9.08|0.0|-16.0|5882.0|-7.0|7.0
indoors|Ymer M.|SWE|Right-Handed|1.97|Goffin D.|BEL|Right-Handed|1.82|0.0|-8.0|-204.0|5.0|3.0
clay|Jarry N.|CHL|Right-Handed|1.36|Martinez P.|ESP|Right-Handed|3.14|0.0|0.0|-265.0|14.0|13.0
indoors|De Minaur A.|AUS|Right-Handed|1.07|Ritschard A.|CHE|Right-Handed|8.96|0.0|-6.0|1393.0|-13.0|-10.0
hard|Lehecka J.|CZE|Right-Handed|2.64|Rublev A.|RUS|Right-Handed|1.48|0.0|-4.0|-3018.0|10.0|-5.0
hard|Watanuki Y.|JPN|Right-Handed|1.22|Paire B.|FRA|Right-Handed|4.04|0.0|-6.0|112.0|-17.0|-16.0
