Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Barrere G.|FRA|Right-Handed|2.05|Guinard M.|FRA|Right-Handed|1.72|0.0|4.0|-160.0|-1.0|-13.0
clay|Ymer E.|SWE|Right-Handed|2.0|Piros Z.|HUN|Right-Handed|1.75|0.0|3.0|397.0|11.0|3.0
clay|Svrcina D.|CZE|Right-Handed|3.32|Coria F.|ARG|Right-Handed|1.3|0.0|-10.0|-718.0|-5.0|-2.0
clay|Elias G.|PRT|Right-Handed|2.97|Coric B.|HRV|Right-Handed|1.36|0.0|5.0|275.0|-9.0|-5.0
clay|Haase R.|NLD|Right-Handed|1.54|Gulbis E.|LVA|Right-Handed|2.31|0.0|0.0|-5.0|-8.0|0.0
clay|Olivieri G.|ARG|Right-Handed|1.78|Lama G.|CHL|Right-Handed|1.97|0.0|-6.0|58.0|-9.0|-5.0
clay|Ruud C.|NOR|Right-Handed|1.58|Hurkacz H.|POL|Right-Handed|2.4|0.0|1.0|845.0|-4.0|-13.0
clay|Grenier H.|FRA|Right-Handed|1.82|Popko D.|KAZ|Right-Handed|1.88|0.0|-2.0|36.0|-2.0|5.0
clay|Marterer M.|DEU|Left-Handed|1.88|Lestienne C.|FRA|Right-Handed|1.85|0.0|-2.0|-17.0|7.0|11.0
clay|Couacaud E.|FRA|Right-Handed|1.74|Martin A.|SVK|Right-Handed|2.02|0.0|-7.0|-227.0|-5.0|0.0
clay|Horansky F.|SVK|Right-Handed|1.87|Sachko V.|UKR|Right-Handed|1.87|0.0|4.0|323.0|9.0|8.0
clay|Miedler L.|AUT|Right-Handed|1.75|Hemery C.|FRA|Right-Handed|1.83|0.0|0.0|-262.0|-5.0|-8.0
clay|Rublev A.|RUS|Right-Handed|1.82|Sinner J.|ITA|Right-Handed|2.01|0.0|2.0|760.0|-6.0|0.0
clay|Bonadio R.|ITA|Right-Handed|2.13|Blancaneaux G.|FRA|Right-Handed|1.66|0.0|5.0|28.0|6.0|0.0
clay|Zeppieri G.|ITA|Left-Handed|2.82|Dellien H.|BOL|Right-Handed|1.4|0.0|-9.0|-443.0|3.0|5.0
clay|Rune H.|DNK|Right-Handed|4.43|Tsitsipas S.|GRC|Right-Handed|1.22|0.0|-5.0|-4806.0|-21.0|-8.0
hard|Menendez-Maceiras A.|ESP|Right-Handed|2.03|Chung Y.|KOR|Right-Handed|1.72|0.0|11.0|312.0|-3.0|5.0
clay|Daniel T.|JPN|Right-Handed|1.22|Gaio F.|ITA|Right-Handed|3.99|0.0|0.0|156.0|-4.0|11.0
clay|Cilic M.|HRV|Right-Handed|3.68|Medvedev D.|RUS|Right-Handed|1.29|0.0|7.0|-6285.0|6.0|0.0
