Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Muller A.|FRA|Right-Handed|1.6|Rodriguez Taverna S.|ARG|Right-Handed|2.18|0.0|2.0|37.0|-7.0|-8.0
hard|Moriya H.|JPN|Right-Handed|1.84|Shimabukuro S.|JPN|Right-Handed|1.85|0.0|8.0|64.0|-10.0|-15.0
indoors|Monteiro T.|BRA|Left-Handed|3.32|Bonzi B.|FRA|Right-Handed|1.33|0.0|5.0|12.0|2.0|-2.0
hard|Benchetrit E.|MAR|Right-Handed|1.99|Moroni G.|ITA|Right-Handed|1.73|0.0|-2.0|-75.0|7.0|8.0
clay|Nagal S.|IND|Right-Handed|1.9|Seyboth Wild T.|BRA|Right-Handed|1.82|0.0|2.0|-16.0|-9.0|-7.0
indoors|Masur D.|DEU|Right-Handed|1.33|Karlovskiy E.|RUS|Right-Handed|3.19|0.0|-1.0|62.0|-7.0|-8.0
indoors|Rinderknech A.|FRA|Right-Handed|1.26|Taberner C.|ESP|Right-Handed|3.87|0.0|2.0|420.0|8.0|13.0
indoors|Celikbilek A.|TUR|Right-Handed|1.66|Zeppieri G.|ITA|Left-Handed|2.2|0.0|4.0|-97.0|-6.0|0.0
indoors|Karatsev A.|RUS|Right-Handed|2.3|Griekspoor T.|NLD|Right-Handed|1.61|0.0|3.0|197.0|0.0|-3.0
indoors|Lestienne C.|FRA|Right-Handed|1.54|Baez S.|ARG|Right-Handed|2.45|0.0|7.0|-400.0|7.0|10.0
hard|Gaio F.|ITA|Right-Handed|1.62|Andreev A.|BGR|Right-Handed|1.32|0.0|7.0|213.0|18.0|0.0
indoors|Carballes Baena R.|ESP|Right-Handed|2.39|Galan D.|COL|Right-Handed|1.57|0.0|2.0|296.0|5.0|-8.0
indoors|Thiem D.|AUT|Right-Handed|1.25|Sousa J.|PRT|Right-Handed|3.97|0.0|-6.0|-465.0|5.0|0.0
