Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Altmaier D.|DEU|Right-Handed|1.84|Lestienne C.|FRA|Right-Handed|1.98|0.0|-4.0|342.0|11.0|11.0
hard|Wu Y.|CHN|Right-Handed|1.89|Lajovic D.|SRB|Right-Handed|1.92|0.0|-10.0|-156.0|-3.0|0.0
hard|Safiullin R.|RUS|Right-Handed|1.07|Cecchinato M.|ITA|Right-Handed|9.07|0.0|-4.0|81.0|-3.0|0.0
hard|Rinderknech A.|FRA|Right-Handed|2.24|Schwartzman D.|ARG|Right-Handed|1.66|0.0|-3.0|221.0|22.0|26.0
hard|Van De Zandschulp B.|NLD|Right-Handed|2.88|Thompson J.|AUS|Right-Handed|1.43|0.0|-1.0|148.0|1.0|5.0
hard|Tsitsipas S.|GRC|Right-Handed|1.3|Raonic M.|CAN|Right-Handed|3.58|0.0|-8.0|5025.0|-9.0|-3.0
hard|Baez S.|ARG|Right-Handed|2.7|Coric B.|HRV|Right-Handed|1.47|0.0|-5.0|-1500.0|-15.0|-18.0
hard|Djokovic N.|SRB|Right-Handed|1.01|Muller A.|FRA|Right-Handed|29.66|0.0|9.0|6875.0|5.0|4.0
hard|De Minaur A.|AUS|Right-Handed|1.04|Skatov T.|KAZ|Right-Handed|12.25|0.0|1.0|1673.0|-4.0|10.0
hard|Berankis R.|LTU|Right-Handed|1.66|Uchiyama Y.|JPN|Right-Handed|2.13|0.0|2.0|113.0|-1.0|-8.0
hard|O'Connell C.|AUS|Right-Handed|2.63|Purcell M.|AUS|Right-Handed|1.49|0.0|2.0|-272.0|3.0|-2.0
hard|Gojo B.|HRV|Right-Handed|1.13|Dellien H.|BOL|Right-Handed|6.03|0.0|-6.0|198.0|15.0|16.0
hard|Gaston H.|FRA|Left-Handed|1.78|Shimabukuro S.|JPN|Right-Handed|2.04|0.0|0.0|213.0|-7.0|-10.0
hard|Dimitrov G.|BGR|Right-Handed|1.16|Molcan A.|SVK|Left-Handed|5.29|0.0|7.0|1069.0|8.0|13.0
clay|Nagal S.|IND|Right-Handed|1.76|Bonadio R.|ITA|Right-Handed|1.99|0.0|-3.0|-255.0|-12.0|-2.0
clay|Zekic M.|SRB|Right-Handed|2.22|Rodriguez Taverna S.|ARG|Right-Handed|1.56|0.0|11.0|-135.0|-3.0|-6.0
clay|Wessels L.|DEU|Right-Handed|1.76|Caruso S.|ITA|Right-Handed|1.98|0.0|-6.0|-319.0|10.0|13.0
hard|Berrettini M.|ITA|Right-Handed|1.52|Humbert U.|FRA|Left-Handed|2.55|0.0|2.0|-121.0|22.0|8.0
hard|Medvedev D.|RUS|Right-Handed|1.01|Balazs A.|HUN|Right-Handed|40.37|0.0|-6.0|6330.0|5.0|18.0
hard|Wawrinka S.|CHE|Right-Handed|1.45|Nishioka Y.|JPN|Left-Handed|2.78|0.0|10.0|-231.0|15.0|12.0
hard|Zverev A.|DEU|Right-Handed|1.09|Vukic A.|AUS|Right-Handed|7.66|0.0|1.0|1410.0|6.0|10.0
clay|Hemery C.|FRA|Right-Handed|2.44|Guinard M.|FRA|Right-Handed|1.52|0.0|1.0|44.0|2.0|-5.0
hard|Bonzi B.|FRA|Right-Handed|2.52|Halys Q.|FRA|Right-Handed|1.53|0.0|-2.0|-138.0|-2.0|-6.0
