Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Gaston H.|FRA|Left-Handed|2.2|Rinderknech A.|FRA|Right-Handed|1.67|0.0|-4.0|-256.0|-18.0|-23.0
indoors|Bonzi B.|FRA|Right-Handed|1.42|Zeppieri G.|ITA|Left-Handed|2.79|0.0|3.0|125.0|-2.0|0.0
hard|Thompson J.|AUS|Right-Handed|4.09|Zverev A.|DEU|Right-Handed|1.24|0.0|1.0|-1438.0|-8.0|-15.0
clay|Trungelliti M.|ARG|Right-Handed|1.52|Collarini A.|ARG|Left-Handed|2.42|0.0|1.0|-106.0|-2.0|-7.0
indoors|Sonego L.|ITA|Right-Handed|1.38|Lajovic D.|SRB|Right-Handed|3.05|0.0|-8.0|266.0|-7.0|8.0
hard|Ofner S.|AUT|Right-Handed|1.92|O'Connell C.|AUS|Right-Handed|1.88|0.0|-1.0|387.0|3.0|8.0
clay|Kovalik J.|SVK|Right-Handed|1.71|Agamenone F.|ITA|Right-Handed|2.08|0.0|1.0|-56.0|0.0|-5.0
indoors|Goffin D.|BEL|Right-Handed|2.0|Halys Q.|FRA|Right-Handed|1.8|0.0|5.0|-238.0|-8.0|-11.0
indoors|Barrere G.|FRA|Right-Handed|1.29|Galan D.|COL|Right-Handed|3.63|0.0|2.0|505.0|8.0|-8.0
indoors|Roca Batalla O.|ESP|Right-Handed|1.18|Zekic M.|SRB|Right-Handed|4.2|0.0|-5.0|11.0|-4.0|-12.0
clay|Taberner C.|ESP|Right-Handed|1.33|Villanueva G.|ARG|Right-Handed|3.11|0.0|-2.0|150.0|8.0|8.0
