Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Musetti L.|ITA|Right-Handed|1.55|Marterer M.|DEU|Left-Handed|2.42|0.0|-6.0|1509.0|-9.0|-6.0
clay|Dellien H.|BOL|Right-Handed|2.64|Seyboth Wild T.|BRA|Right-Handed|1.48|0.0|7.0|-181.0|-3.0|-5.0
indoors|Shevchenko A.|KAZ|Right-Handed|1.76|Bonzi B.|FRA|Right-Handed|2.04|0.0|-4.0|29.0|-6.0|0.0
hard|Sweeny D.|AUS|Right-Handed|1.54|Noguchi R.|JPN|Right-Handed|2.39|0.0|0.0|-145.0|0.0|2.0
indoors|Goffin D.|BEL|Right-Handed|1.64|Pouille L.|FRA|Right-Handed|2.21|0.0|3.0|463.0|-14.0|-5.0
clay|Munar J.|ESP|Right-Handed|1.7|Galan D.|COL|Right-Handed|2.16|0.0|-1.0|226.0|4.0|-8.0
indoors|Grenier H.|FRA|Right-Handed|2.72|Zeppieri G.|ITA|Left-Handed|1.44|0.0|3.0|40.0|7.0|11.0
hard|Napolitano S.|ITA|Right-Handed|1.43|Uchida K.|JPN|Right-Handed|2.72|0.0|-2.0|-286.0|16.0|16.0
indoors|Daniel T.|JPN|Right-Handed|1.56|Lestienne C.|FRA|Right-Handed|2.4|0.0|1.0|-10.0|3.0|11.0
indoors|Lamasine T.|FRA|Right-Handed|1.96|Andreev A.|BGR|Right-Handed|1.78|0.0|5.0|46.0|3.0|3.0
clay|Ramos-Vinolas A.|ESP|Left-Handed|2.13|Cachin P.|ARG|Right-Handed|1.71|0.0|7.0|-169.0|-1.0|3.0
