Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Baez S.|ARG|Right-Handed|1.6|Monteiro T.|BRA|Left-Handed|2.34|0.0|-8.0|191.0|-8.0|-13.0
hard|Vesely J.|CZE|Left-Handed|2.74|Shapovalov D.|CAN|Left-Handed|1.45|0.0|4.0|-2313.0|19.0|13.0
indoors|Safiullin R.|RUS|Right-Handed|1.38|Lestienne C.|FRA|Right-Handed|2.92|0.0|-4.0|96.0|-2.0|5.0
clay|Tabilo A.|CHL|Left-Handed|1.59|Garin C.|CHL|Right-Handed|2.33|0.0|-3.0|-1108.0|-10.0|3.0
clay|Ramos-Vinolas A.|ESP|Left-Handed|1.55|Bagnis F.|ARG|Left-Handed|2.45|0.0|1.0|691.0|-6.0|5.0
indoors|Guinard M.|FRA|Right-Handed|2.21|Simon G.|FRA|Right-Handed|1.62|0.0|-11.0|-130.0|11.0|13.0
clay|Martinez P.|ESP|Right-Handed|1.72|Hanfmann Y.|DEU|Right-Handed|2.11|0.0|-5.0|267.0|-10.0|-8.0
hard|Medvedev D.|RUS|Right-Handed|1.06|Nishioka Y.|JPN|Left-Handed|10.01|0.0|0.0|7795.0|19.0|28.0
indoors|Van Rijthoven T.|NLD|Right-Handed|2.68|Machac T.|CZE|Right-Handed|1.44|0.0|3.0|-485.0|16.0|5.0
indoors|Diez S.|CAN|Right-Handed|1.48|Catarina L.|MCO|Right-Handed|2.46|0.0|6.0|209.0|-4.0|-10.0
hard|Rublev A.|RUS|Right-Handed|2.0|Hurkacz H.|POL|Right-Handed|1.81|0.0|1.0|1257.0|-11.0|-8.0
indoors|Ritschard A.|CHE|Right-Handed|2.7|Borges N.|PRT|Right-Handed|1.43|0.0|3.0|145.0|7.0|8.0
indoors|Halys Q.|FRA|Right-Handed|1.8|Barrere G.|FRA|Right-Handed|1.94|0.0|-2.0|7.0|-2.0|8.0
