Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Baez S.|ARG|Right-Handed|1.32|Diaz Acosta F.|ARG|Left-Handed|3.37|0.0|1.0|374.0|-3.0|-13.0
hard|Nagal S.|IND|Right-Handed|1.38|Svrcina D.|CZE|Right-Handed|2.94|0.0|5.0|-179.0|1.0|0.0
indoors|Shapovalov D.|CAN|Left-Handed|1.43|Marterer M.|DEU|Left-Handed|2.75|0.0|-2.0|894.0|-9.0|-6.0
clay|Galan D.|COL|Right-Handed|2.27|Molcan A.|SVK|Left-Handed|1.61|0.0|3.0|-152.0|-1.0|13.0
hard|Sweeny D.|AUS|Right-Handed|2.01|Uchiyama Y.|JPN|Right-Handed|1.76|0.0|-9.0|-136.0|-15.0|-13.0
indoors|Goffin D.|BEL|Right-Handed|1.61|Barrere G.|FRA|Right-Handed|2.26|0.0|3.0|-381.0|-10.0|-3.0
clay|Bagnis F.|ARG|Left-Handed|2.27|Coria F.|ARG|Right-Handed|1.63|0.0|2.0|-148.0|9.0|3.0
indoors|Mannarino A.|FRA|Left-Handed|1.46|Duckworth J.|AUS|Right-Handed|2.68|0.0|2.0|826.0|-3.0|-3.0
indoors|Humbert U.|FRA|Left-Handed|2.66|Hurkacz H.|POL|Right-Handed|1.49|0.0|0.0|-962.0|-8.0|-8.0
clay|Vavassori A.|ITA|Right-Handed|1.41|Pellegrino A.|ITA|Right-Handed|2.71|0.0|1.0|315.0|-3.0|8.0
indoors|Dimitrov G.|BGR|Right-Handed|1.5|Khachanov K.|RUS|Right-Handed|2.61|0.0|4.0|-1345.0|-6.0|-7.0
