Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Rublev A.|RUS|Right-Handed|1.15|Zhang Z.|CHN|Right-Handed|5.32|0.0|-1.0|3074.0|-17.0|-5.0
hard|Martinez P.|ESP|Right-Handed|2.58|Munar J.|ESP|Right-Handed|1.5|0.0|0.0|-69.0|0.0|2.0
clay|Muller A.|FRA|Right-Handed|1.47|Giannessi A.|ITA|Left-Handed|2.57|0.0|-6.0|-10.0|-7.0|-2.0
indoors|Gaston H.|FRA|Left-Handed|1.37|Laaksonen H.|CHE|Right-Handed|2.94|0.0|-9.0|233.0|-10.0|-12.0
indoors|Djokovic N.|SRB|Right-Handed|1.04|Garin C.|CHL|Right-Handed|13.14|0.0|7.0|3180.0|-5.0|2.0
indoors|Gombos N.|SVK|Right-Handed|1.29|Sachko V.|UKR|Right-Handed|3.4|0.0|5.0|298.0|17.0|10.0
hard|Kecmanovic M.|SRB|Right-Handed|2.1|Nishioka Y.|JPN|Left-Handed|1.73|0.0|-2.0|179.0|11.0|13.0
hard|Gomez E.|ECU|Right-Handed|1.24|Mukund S.|IND|Right-Handed|3.84|0.0|6.0|348.0|3.0|0.0
indoors|Cilic M.|HRV|Right-Handed|1.29|Otte O.|DEU|Right-Handed|3.58|0.0|6.0|1620.0|10.0|5.0
hard|Silva F.|PRT|Left-Handed|2.44|Brancaccio R.|ITA|Right-Handed|1.52|0.0|3.0|65.0|2.0|-5.0
clay|Mena F.|ARG|Right-Handed|1.44|Villanueva G.|ARG|Right-Handed|2.63|0.0|3.0|188.0|8.0|8.0
indoors|Mannarino A.|FRA|Left-Handed|2.18|Goffin D.|BEL|Right-Handed|1.68|0.0|2.0|186.0|9.0|0.0
clay|Vavassori A.|ITA|Right-Handed|1.53|Travaglia S.|ITA|Right-Handed|2.41|0.0|-4.0|-409.0|-2.0|8.0
