Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Jasika O.|AUS|Left-Handed|1.59|Mukund S.|IND|Right-Handed|2.24|0.0|1.0|26.0|-18.0|-2.0
clay|Barrientos N.|COL|Right-Handed|2.45|Miedler L.|AUT|Right-Handed|1.51|0.0|9.0|-47.0|-3.0|-8.0
clay|Tsitsipas S.|GRC|Right-Handed|1.16|Baez S.|ARG|Right-Handed|5.35|0.0|3.0|4005.0|19.0|23.0
clay|Delbonis F.|ARG|Left-Handed|1.19|Domingues J.|PRT|Right-Handed|4.33|0.0|3.0|134.0|20.0|15.0
hard|Saville L.|AUS|Right-Handed|2.04|Schoolkate T.|AUS|Right-Handed|1.71|0.0|11.0|223.0|5.0|5.0
clay|Medvedev D.|RUS|Right-Handed|1.14|Shevchenko A.|KAZ|Right-Handed|5.79|0.0|6.0|4630.0|13.0|13.0
clay|Erler A.|AUT|Right-Handed|1.69|Nedovyesov A.|KAZ|Right-Handed|2.07|0.0|-9.0|-329.0|2.0|0.0
clay|Karatsev A.|RUS|Right-Handed|2.4|De Minaur A.|AUS|Right-Handed|1.58|0.0|6.0|-1498.0|16.0|2.0
hard|Gojowczyk P.|DEU|Right-Handed|1.43|Ito T.|JPN|Right-Handed|2.67|0.0|0.0|138.0|8.0|8.0
clay|Zapata Miralles B.|ESP|Right-Handed|1.61|Safiullin R.|RUS|Right-Handed|2.34|0.0|1.0|433.0|7.0|-2.0
clay|Gaio F.|ITA|Right-Handed|1.79|Laaksonen H.|CHE|Right-Handed|1.94|0.0|-2.0|-63.0|6.0|-5.0
clay|Mayot H.|FRA|Right-Handed|1.49|Hoang A.|FRA|Right-Handed|2.48|0.0|-6.0|-378.0|-5.0|-5.0
clay|Haase R.|NLD|Right-Handed|2.17|Silva F.|PRT|Left-Handed|1.63|0.0|6.0|0.0|3.0|13.0
