Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Kicker N.|ARG|Right-Handed|1.71|Nagal S.|IND|Right-Handed|2.07|0.0|3.0|-184.0|6.0|0.0
hard|Millman J.|AUS|Right-Handed|1.4|Silva F.|PRT|Left-Handed|2.81|0.0|4.0|319.0|5.0|5.0
indoors|Rune H.|DNK|Right-Handed|2.32|Rublev A.|RUS|Right-Handed|1.61|0.0|-5.0|-1694.0|-2.0|-3.0
indoors|Mansouri S.|TUN|Right-Handed|1.9|Benchetrit E.|MAR|Right-Handed|1.79|0.0|4.0|97.0|-2.0|0.0
indoors|Alcaraz C.|ESP|Right-Handed|1.3|Dimitrov G.|BGR|Right-Handed|3.5|0.0|-11.0|5270.0|-9.0|-6.0
indoors|Musetti L.|ITA|Right-Handed|2.26|Ruud C.|NOR|Right-Handed|1.63|0.0|-4.0|-3764.0|-2.0|2.0
indoors|Pacheco Mendez R.|MEX|Left-Handed|5.31|Madaras D.|SWE|Left-Handed|1.11|0.0|-6.0|-155.0|-12.0|-3.0
indoors|Vavassori A.|ITA|Right-Handed|2.64|Gojo B.|HRV|Right-Handed|1.45|0.0|2.0|-96.0|-12.0|-3.0
indoors|Rodionov J.|AUT|Left-Handed|1.61|Celikbilek A.|TUR|Right-Handed|2.23|0.0|-3.0|214.0|14.0|6.0
clay|De Jong J.|NLD|Right-Handed|1.97|Agamenone F.|ITA|Right-Handed|1.78|0.0|-9.0|-163.0|-12.0|-8.0
indoors|Tsitsipas S.|GRC|Right-Handed|1.17|Moutet C.|FRA|Left-Handed|5.08|0.0|1.0|4258.0|21.0|18.0
indoors|Djokovic N.|SRB|Right-Handed|1.09|Khachanov K.|RUS|Right-Handed|7.63|0.0|8.0|2375.0|-7.0|-11.0
clay|Coria F.|ARG|Right-Handed|1.59|Diaz Acosta F.|ARG|Left-Handed|2.28|0.0|10.0|559.0|0.0|-3.0
hard|Schoolkate T.|AUS|Right-Handed|1.78|Saville L.|AUS|Right-Handed|1.97|0.0|-11.0|-223.0|-5.0|-5.0
