Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Fognini F.|ITA|Right-Handed|1.51|Coria F.|ARG|Right-Handed|2.51|0.0|5.0|358.0|6.0|-2.0
clay|Cerundolo F.|ARG|Right-Handed|2.15|Kecmanovic M.|SRB|Right-Handed|1.7|0.0|-3.0|-203.0|3.0|2.0
clay|Casanova H.|ARG|Right-Handed|3.34|Kolar Z.|CZE|Right-Handed|1.31|0.0|3.0|-109.0|0.0|-7.0
indoors|Sweeny D.|AUS|Right-Handed|1.36|Statham R.|NZL|Right-Handed|2.92|0.0|-14.0|-18.0|-17.0|-8.0
hard|O'Connell C.|AUS|Right-Handed|1.56|Laaksonen H.|CHE|Right-Handed|2.35|0.0|-5.0|-316.0|0.0|-2.0
indoors|Van Rijthoven T.|NLD|Right-Handed|1.79|Borges N.|PRT|Right-Handed|1.96|0.0|-1.0|-14.0|14.0|3.0
hard|Daniel T.|JPN|Right-Handed|1.89|Ymer E.|SWE|Right-Handed|1.88|0.0|4.0|126.0|1.0|8.0
hard|Kuzmanov D.|BGR|Right-Handed|2.33|Couacaud E.|FRA|Right-Handed|1.56|0.0|3.0|-107.0|-1.0|10.0
hard|Bhambri Y.|IND|Right-Handed|3.9|Sousa J.|PRT|Right-Handed|1.24|0.0|-2.0|-744.0|1.0|0.0
clay|Milojevic N.|SRB|Right-Handed|2.01|Rodriguez Taverna S.|ARG|Right-Handed|1.76|0.0|3.0|238.0|-6.0|-3.0
indoors|Rublev A.|RUS|Right-Handed|1.31|Bonzi B.|FRA|Right-Handed|3.51|0.0|0.0|3781.0|-6.0|3.0
clay|Alcaraz C.|ESP|Right-Handed|1.62|Berrettini M.|ITA|Right-Handed|2.31|0.0|-6.0|-3345.0|-23.0|-11.0
hard|Vukic A.|AUS|Right-Handed|1.67|Gojo B.|HRV|Right-Handed|2.13|0.0|1.0|251.0|-6.0|-8.0
hard|Molcan A.|SVK|Left-Handed|1.09|Safwat M.|EGY|Right-Handed|7.2|0.0|-7.0|469.0|-10.0|-2.0
hard|Kotov P.|RUS|Right-Handed|1.89|Gerasimov E.|BLR|Right-Handed|1.88|0.0|-7.0|-370.0|0.0|-5.0
hard|Berankis R.|LTU|Right-Handed|1.12|Gomez-Herrera C.|ESP|Right-Handed|6.01|0.0|1.0|766.0|-8.0|-16.0
hard|Popyrin A.|AUS|Right-Handed|1.17|Celikbilek A.|TUR|Right-Handed|4.81|0.0|-1.0|681.0|6.0|11.0
clay|Lama G.|CHL|Right-Handed|3.1|Ugo Carabelli C.|ARG|Right-Handed|1.34|0.0|7.0|-373.0|-1.0|-5.0
indoors|Bonadio R.|ITA|Right-Handed|1.83|Ajdukovic D.|HRV|Right-Handed|1.82|0.0|6.0|107.0|6.0|-5.0
clay|Schwartzman D.|ARG|Right-Handed|1.21|Andujar P.|ESP|Right-Handed|4.41|0.0|-6.0|1780.0|-16.0|-10.0
hard|Millman J.|AUS|Right-Handed|2.5|Dimitrov G.|BGR|Right-Handed|1.53|0.0|1.0|-1048.0|-2.0|-8.0
