Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Monteiro T.|BRA|Left-Handed|1.19|Collarini A.|ARG|Left-Handed|4.45|0.0|-1.0|200.0|-2.0|-2.0
hard|Garin C.|CHL|Right-Handed|1.7|O'Connell C.|AUS|Right-Handed|2.12|0.0|1.0|125.0|7.0|2.0
clay|Martinez P.|ESP|Right-Handed|1.19|Cecchinato M.|ITA|Right-Handed|4.45|0.0|-3.0|-134.0|-2.0|0.0
clay|Kovalik J.|SVK|Right-Handed|1.19|Kuzmanov D.|BGR|Right-Handed|4.45|0.0|2.0|59.0|5.0|-10.0
hard|Schwartzman D.|ARG|Right-Handed|2.41|Vukic A.|AUS|Right-Handed|1.54|0.0|4.0|-240.0|-20.0|-18.0
clay|Bagnis F.|ARG|Left-Handed|1.19|Carballes Baena R.|ESP|Right-Handed|4.45|0.0|4.0|-391.0|5.0|0.0
clay|Svrcina D.|CZE|Right-Handed|1.19|Ugo Carabelli C.|ARG|Right-Handed|4.45|0.0|-2.0|-207.0|-15.0|-7.0
clay|Satral J.|CZE|Right-Handed|1.19|Andreev A.|BGR|Right-Handed|4.45|0.0|7.0|79.0|16.0|8.0
clay|Munar J.|ESP|Right-Handed|1.19|Pellegrino A.|ITA|Right-Handed|4.45|0.0|0.0|448.0|-5.0|-2.0
hard|Tsitsipas S.|GRC|Right-Handed|1.36|De Minaur A.|AUS|Right-Handed|3.13|0.0|2.0|2905.0|20.0|10.0
clay|Halys Q.|FRA|Right-Handed|1.19|Cachin P.|ARG|Right-Handed|4.45|0.0|0.0|-161.0|1.0|6.0
clay|Durasovic V.|NOR|Right-Handed|1.19|Vilella Martinez M.|ESP|Right-Handed|4.45|0.0|-2.0|-309.0|6.0|7.0
clay|Bellier A.|CHE|Left-Handed|1.51|De Loore J.|BEL|Right-Handed|2.42|0.0|-3.0|178.0|-6.0|5.0
clay|Gojowczyk P.|DEU|Right-Handed|1.19|Wessels L.|DEU|Right-Handed|4.45|0.0|9.0|361.0|-7.0|-10.0
hard|Daniel T.|JPN|Right-Handed|1.74|Moutet C.|FRA|Left-Handed|2.05|0.0|6.0|-182.0|12.0|16.0
hard|Purcell M.|AUS|Right-Handed|1.35|Schnur B.|CAN|Right-Handed|3.08|0.0|-2.0|500.0|-9.0|-8.0
