Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Nadal R.|ESP|Left-Handed|1.31|Kecmanovic M.|SRB|Right-Handed|3.45|0.0|12.0|5144.0|10.0|2.0
clay|Tsitsipas S.|GRC|Right-Handed|1.06|Pouille L.|FRA|Right-Handed|10.87|0.0|-4.0|5352.0|5.0|8.0
clay|Dimitrov G.|BGR|Right-Handed|2.41|Schwartzman D.|ARG|Right-Handed|1.57|0.0|1.0|-1055.0|17.0|21.0
clay|Goffin D.|BEL|Right-Handed|2.06|Van De Zandschulp B.|NLD|Right-Handed|1.76|0.0|5.0|-381.0|-13.0|-8.0
clay|Zverev A.|DEU|Right-Handed|1.19|Cilic M.|HRV|Right-Handed|4.78|0.0|-7.0|5725.0|1.0|0.0
clay|Muller A.|FRA|Right-Handed|4.44|Gasquet R.|FRA|Right-Handed|1.19|0.0|-10.0|-462.0|-4.0|0.0
clay|Jarry N.|CHL|Right-Handed|2.07|Moutet C.|FRA|Left-Handed|1.71|0.0|2.0|-180.0|22.0|23.0
clay|Lajovic D.|SRB|Right-Handed|5.65|Ruud C.|NOR|Right-Handed|1.15|0.0|8.0|-3309.0|6.0|0.0
clay|Gaio F.|ITA|Right-Handed|2.34|Forejtek J.|CZE|Right-Handed|1.55|0.0|9.0|276.0|13.0|0.0
clay|Kuzmanov D.|BGR|Right-Handed|3.2|Borges N.|PRT|Right-Handed|1.32|0.0|3.0|-203.0|2.0|8.0
clay|Sinner J.|ITA|Right-Handed|1.45|De Minaur A.|AUS|Right-Handed|2.76|0.0|0.0|1279.0|7.0|5.0
clay|Hurkacz H.|POL|Right-Handed|2.14|Davidovich Fokina A.|ESP|Right-Handed|1.71|0.0|0.0|1538.0|1.0|13.0
clay|Giustino L.|ITA|Right-Handed|1.49|Donati M.|ITA|Right-Handed|2.52|0.0|3.0|271.0|9.0|-5.0
clay|Balazs A.|HUN|Right-Handed|2.0|Celikbilek A.|TUR|Right-Handed|1.76|0.0|7.0|505.0|6.0|-5.0
clay|Rodionov J.|AUT|Left-Handed|2.88|Galan D.|COL|Right-Handed|1.38|0.0|-4.0|70.0|14.0|0.0
clay|Halys Q.|FRA|Right-Handed|1.25|Hemery C.|FRA|Right-Handed|3.7|0.0|1.0|70.0|-5.0|0.0
