Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
grass|Musetti L.|ITA|Right-Handed|1.98|Thompson J.|AUS|Right-Handed|1.81|0.0|-7.0|1123.0|-7.0|2.0
grass|Lestienne C.|FRA|Right-Handed|1.26|Geerts M.|BEL|Right-Handed|3.7|0.0|4.0|385.0|4.0|2.0
grass|Goffin D.|BEL|Right-Handed|1.76|Mayot H.|FRA|Right-Handed|1.99|0.0|11.0|182.0|-1.0|2.0
grass|Sinner J.|ITA|Right-Handed|1.08|Zhang Z.|CHN|Right-Handed|7.64|0.0|-3.0|3544.0|-11.0|-5.0
clay|De Jong J.|NLD|Right-Handed|1.9|Altmaier D.|DEU|Right-Handed|1.83|0.0|-4.0|-583.0|-18.0|-11.0
grass|Monteiro T.|BRA|Left-Handed|1.25|Noguchi R.|JPN|Right-Handed|3.8|0.0|8.0|372.0|15.0|15.0
grass|Hurkacz H.|POL|Right-Handed|2.27|Zverev A.|DEU|Right-Handed|1.62|0.0|-3.0|-70.0|-9.0|-2.0
indoors|Berankis R.|LTU|Right-Handed|1.88|Hemery C.|FRA|Right-Handed|1.86|0.0|7.0|-159.0|-6.0|-16.0
grass|Vukic A.|AUS|Right-Handed|1.24|Bellier A.|CHE|Left-Handed|3.92|0.0|1.0|542.0|4.0|-8.0
grass|Marterer M.|DEU|Left-Handed|1.21|Saville L.|AUS|Right-Handed|4.21|0.0|-3.0|200.0|1.0|3.0
grass|Masur D.|DEU|Right-Handed|1.08|Casanova H.|ARG|Right-Handed|7.54|0.0|-1.0|169.0|2.0|5.0
