Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Ramanathan R.|IND|Right-Handed|1.93|Janvier M.|FRA|Right-Handed|1.81|0.0|3.0|-172.0|0.0|-5.0
hard|Lestienne C.|FRA|Right-Handed|2.11|Vukic A.|AUS|Right-Handed|1.72|0.0|3.0|-281.0|-7.0|-8.0
hard|Tomic B.|AUS|Right-Handed|1.89|Forejtek J.|CZE|Right-Handed|1.83|0.0|9.0|158.0|20.0|16.0
indoors|Geerts M.|BEL|Right-Handed|2.86|Otte O.|DEU|Right-Handed|1.39|0.0|-3.0|-62.0|-6.0|-15.0
indoors|Raonic M.|CAN|Right-Handed|1.65|De Jong J.|NLD|Right-Handed|2.23|0.0|12.0|-268.0|28.0|16.0
clay|Diaz Acosta F.|ARG|Left-Handed|2.18|Altmaier D.|DEU|Right-Handed|1.69|0.0|-4.0|-475.0|-15.0|-8.0
hard|Durasovic V.|NOR|Right-Handed|1.8|Kirkin E.|TUR|Right-Handed|1.93|0.0|1.0|54.0|7.0|5.0
clay|Djere L.|SRB|Right-Handed|1.44|Cilic M.|HRV|Right-Handed|2.77|0.0|-7.0|535.0|-7.0|-10.0
clay|Wawrinka S.|CHE|Right-Handed|1.66|Cachin P.|ARG|Right-Handed|2.22|0.0|10.0|-118.0|2.0|-3.0
indoors|Griekspoor T.|NLD|Right-Handed|1.44|Musetti L.|ITA|Right-Handed|2.74|0.0|5.0|-511.0|10.0|3.0
