Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Humbert U.|FRA|Left-Handed|1.44|Zhang Z.|CHN|Right-Handed|2.81|0.0|-2.0|962.0|-14.0|-5.0
clay|De Minaur A.|AUS|Right-Handed|1.46|Griekspoor T.|NLD|Right-Handed|2.72|0.0|-3.0|646.0|-16.0|-5.0
clay|Popyrin A.|AUS|Right-Handed|3.88|Rublev A.|RUS|Right-Handed|1.26|0.0|0.0|-3940.0|8.0|8.0
clay|Kovalik J.|SVK|Right-Handed|1.98|Halys Q.|FRA|Right-Handed|1.77|0.0|4.0|-399.0|4.0|-8.0
clay|Khachanov K.|RUS|Right-Handed|1.66|Cerundolo F.|ARG|Right-Handed|2.23|0.0|5.0|1380.0|9.0|13.0
clay|Ruud C.|NOR|Right-Handed|1.25|Tabilo A.|CHL|Left-Handed|3.99|0.0|0.0|4463.0|2.0|-5.0
clay|Tsitsipas S.|GRC|Right-Handed|1.37|Etcheverry T.|ARG|Right-Handed|3.12|0.0|1.0|3785.0|7.0|-3.0
hard|Marchenko I.|UKR|Right-Handed|1.78|Noguchi R.|JPN|Right-Handed|1.96|0.0|13.0|262.0|19.0|17.0
clay|Medvedev D.|RUS|Right-Handed|1.35|Monfils G.|FRA|Right-Handed|3.21|0.0|-8.0|6153.0|-2.0|5.0
clay|Rodionov J.|AUT|Left-Handed|2.51|Zapata Miralles B.|ESP|Right-Handed|1.49|0.0|-3.0|-311.0|4.0|8.0
clay|Napolitano S.|ITA|Right-Handed|1.93|Kopriva V.|CZE|Right-Handed|1.81|0.0|5.0|-279.0|21.0|18.0
