Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Zapata Miralles B.|ESP|Right-Handed|1.65|Dellien H.|BOL|Right-Handed|2.24|0.0|-5.0|521.0|7.0|3.0
clay|Bagnis F.|ARG|Left-Handed|2.36|Rinderknech A.|FRA|Right-Handed|1.58|0.0|6.0|-259.0|-4.0|-13.0
clay|Ramos-Vinolas A.|ESP|Left-Handed|1.74|Fognini F.|ITA|Right-Handed|2.06|0.0|-2.0|235.0|-3.0|10.0
hard|Galarneau A.|CAN|Right-Handed|1.65|Jasika O.|AUS|Left-Handed|2.16|0.0|-4.0|43.0|19.0|-3.0
clay|Cachin P.|ARG|Right-Handed|1.7|Daniel T.|JPN|Right-Handed|2.16|0.0|-3.0|82.0|-3.0|-6.0
clay|Kovalik J.|SVK|Right-Handed|5.89|Davidovich Fokina A.|ESP|Right-Handed|1.13|0.0|7.0|-810.0|2.0|0.0
clay|Kotov P.|RUS|Right-Handed|2.26|Cecchinato M.|ITA|Right-Handed|1.63|0.0|-6.0|39.0|8.0|6.0
grass|Brouwer G.|NLD|Left-Handed|1.96|Purcell M.|AUS|Right-Handed|1.84|0.0|0.0|-368.0|-3.0|6.0
clay|Gaston H.|FRA|Left-Handed|1.37|Caruso S.|ITA|Right-Handed|2.98|0.0|-7.0|122.0|-12.0|-12.0
clay|Napolitano S.|ITA|Right-Handed|1.55|Giannessi A.|ITA|Left-Handed|2.34|0.0|-4.0|-192.0|8.0|11.0
clay|Martinez P.|ESP|Right-Handed|1.21|Gojowczyk P.|DEU|Right-Handed|4.1|0.0|-7.0|-52.0|-7.0|-3.0
clay|Wawrinka S.|CHE|Right-Handed|1.46|Carballes Baena R.|ESP|Right-Handed|2.72|0.0|8.0|-81.0|2.0|-1.0
grass|Duckworth J.|AUS|Right-Handed|1.75|Lestienne C.|FRA|Right-Handed|2.08|0.0|3.0|-186.0|5.0|3.0
hard|Ilkel C.|TUR|Right-Handed|1.16|Menendez-Maceiras A.|ESP|Right-Handed|4.82|0.0|-8.0|-292.0|7.0|0.0
clay|Ofner S.|AUT|Right-Handed|2.81|Etcheverry T.|ARG|Right-Handed|1.43|0.0|2.0|-376.0|-1.0|-5.0
clay|Coria F.|ARG|Right-Handed|3.23|Baez S.|ARG|Right-Handed|1.34|0.0|9.0|-249.0|3.0|10.0
clay|Marterer M.|DEU|Left-Handed|1.25|Diez S.|CAN|Right-Handed|3.64|0.0|-4.0|176.0|8.0|16.0
clay|Zverev A.|DEU|Right-Handed|1.15|Molcan A.|SVK|Left-Handed|5.44|0.0|3.0|989.0|17.0|20.0
