Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Van De Zandschulp B.|NLD|Right-Handed|1.49|Gerasimov E.|BLR|Right-Handed|2.62|0.0|-3.0|749.0|-3.0|-8.0
clay|Olivieri G.|ARG|Right-Handed|4.48|Bagnis F.|ARG|Left-Handed|1.18|0.0|-9.0|-400.0|-9.0|-8.0
clay|Baez S.|ARG|Right-Handed|1.69|Cilic M.|HRV|Right-Handed|2.16|0.0|-12.0|-819.0|-19.0|-28.0
clay|Ugo Carabelli C.|ARG|Right-Handed|1.46|Diaz Acosta F.|ARG|Left-Handed|2.61|0.0|2.0|304.0|10.0|2.0
clay|Rodriguez Taverna S.|ARG|Right-Handed|1.24|Domingues J.|PRT|Right-Handed|3.81|0.0|-6.0|-5.0|12.0|13.0
clay|Ruud C.|NOR|Right-Handed|1.2|Molcan A.|SVK|Left-Handed|4.63|0.0|1.0|3082.0|4.0|5.0
clay|Svrcina D.|CZE|Right-Handed|1.23|Miedler L.|AUT|Right-Handed|3.91|0.0|-5.0|81.0|-10.0|-5.0
clay|Forejtek J.|CZE|Right-Handed|1.45|Popko D.|KAZ|Right-Handed|2.64|0.0|-6.0|-268.0|-16.0|-11.0
clay|Kolar Z.|CZE|Right-Handed|1.52|Horansky F.|SVK|Right-Handed|2.45|0.0|-4.0|-125.0|-1.0|-6.0
clay|Tabilo A.|CHL|Left-Handed|1.63|Gaston H.|FRA|Left-Handed|2.26|0.0|2.0|-125.0|7.0|15.0
clay|Gasquet R.|FRA|Right-Handed|2.19|Dellien H.|BOL|Right-Handed|1.68|0.0|5.0|28.0|4.0|3.0
hard|Quiroz R.|ECU|Left-Handed|1.75|Mejia N.|COL|Right-Handed|2.01|0.0|8.0|-5.0|11.0|8.0
