Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Millman J.|AUS|Right-Handed|1.42|Lopez F.|ESP|Left-Handed|2.9|0.0|-9.0|92.0|-9.0|-5.0
hard|Hurkacz H.|POL|Right-Handed|1.11|Gerasimov E.|BLR|Right-Handed|6.78|0.0|-6.0|2622.0|-5.0|0.0
hard|Shapovalov D.|CAN|Left-Handed|1.11|Djere L.|SRB|Right-Handed|7.07|0.0|-2.0|1437.0|-7.0|-3.0
hard|Karatsev A.|RUS|Right-Handed|1.2|Munar J.|ESP|Right-Handed|4.68|0.0|3.0|1678.0|9.0|2.0
hard|Bublik A.|KAZ|Right-Handed|1.69|Escobedo E.|MEX|Right-Handed|2.2|0.0|-1.0|914.0|-5.0|13.0
indoors|Rosol L.|CZE|Right-Handed|2.11|Furness E.|FRA|Right-Handed|1.65|0.0|12.0|47.0|17.0|23.0
hard|Zverev A.|DEU|Right-Handed|1.02|Altmaier D.|DEU|Right-Handed|19.97|0.0|2.0|7178.0|2.0|7.0
hard|Lajovic D.|SRB|Right-Handed|3.19|Fucsovics M.|HUN|Right-Handed|1.35|0.0|3.0|-111.0|1.0|-5.0
hard|Hanfmann Y.|DEU|Right-Handed|3.65|Kokkinakis T.|AUS|Right-Handed|1.29|0.0|3.0|-143.0|2.0|0.0
hard|Carreno-Busta P.|ESP|Right-Handed|1.06|Etcheverry T.|ARG|Right-Handed|10.12|0.0|8.0|323.0|-4.0|-8.0
hard|Monfils G.|FRA|Right-Handed|1.03|Coria F.|ARG|Right-Handed|15.07|0.0|4.0|1397.0|12.0|13.0
clay|Villanueva G.|ARG|Right-Handed|3.07|Martin A.|SVK|Right-Handed|1.34|0.0|-6.0|-522.0|-13.0|-8.0
hard|Moutet C.|FRA|Left-Handed|1.26|Pouille L.|FRA|Right-Handed|3.9|0.0|-5.0|297.0|-16.0|-10.0
hard|Koepfer D.|DEU|Left-Handed|1.34|Taberner C.|ESP|Right-Handed|3.36|0.0|3.0|389.0|1.0|-3.0
hard|Alcaraz C.|ESP|Right-Handed|1.16|Tabilo A.|CHL|Left-Handed|5.31|0.0|-5.0|1091.0|-3.0|-3.0
hard|Garin C.|CHL|Right-Handed|1.5|Bagnis F.|ARG|Left-Handed|2.62|0.0|-5.0|1507.0|3.0|2.0
indoors|Napolitano S.|ITA|Right-Handed|2.67|Serdarusic N.|HRV|Right-Handed|1.44|0.0|1.0|49.0|5.0|5.0
hard|Bonzi B.|FRA|Right-Handed|1.36|Gojowczyk P.|DEU|Right-Handed|3.17|0.0|-8.0|177.0|-7.0|-3.0
indoors|Gojo B.|HRV|Right-Handed|1.35|Miedler L.|AUT|Right-Handed|2.91|0.0|-1.0|85.0|12.0|13.0
clay|Mena F.|ARG|Right-Handed|1.51|Gomez-Herrera C.|ESP|Right-Handed|2.38|0.0|-2.0|332.0|-7.0|-8.0
hard|Martinez P.|ESP|Right-Handed|1.44|Delbonis F.|ARG|Left-Handed|3.54|0.0|-7.0|-346.0|-14.0|-8.0
hard|Kecmanovic M.|SRB|Right-Handed|1.34|Caruso S.|ITA|Right-Handed|3.27|0.0|-5.0|378.0|-5.0|-2.0
hard|Griekspoor T.|NLD|Right-Handed|2.16|Fognini F.|ITA|Right-Handed|1.7|0.0|-10.0|-493.0|6.0|10.0
indoors|Kotov P.|RUS|Right-Handed|1.22|Istomin D.|UZB|Right-Handed|4.02|0.0|-14.0|-31.0|1.0|3.0
hard|Mannarino A.|FRA|Left-Handed|2.52|Duckworth J.|AUS|Right-Handed|1.53|0.0|2.0|-287.0|-3.0|-3.0
