Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Altmaier D.|DEU|Right-Handed|1.93|Etcheverry T.|ARG|Right-Handed|1.81|0.0|1.0|-28.0|6.0|-5.0
indoors|Sonego L.|ITA|Right-Handed|1.45|Griekspoor T.|NLD|Right-Handed|2.67|0.0|-1.0|222.0|-9.0|3.0
indoors|Otte O.|DEU|Right-Handed|1.39|Zapata Miralles B.|ESP|Right-Handed|2.9|0.0|2.0|162.0|-3.0|10.0
indoors|Ymer M.|SWE|Right-Handed|1.45|Lehecka J.|CZE|Right-Handed|2.67|0.0|3.0|-27.0|-5.0|0.0
indoors|Halys Q.|FRA|Right-Handed|1.5|Monteiro T.|BRA|Left-Handed|2.54|0.0|-3.0|-16.0|0.0|8.0
indoors|Moutet C.|FRA|Left-Handed|1.32|Blancaneaux G.|FRA|Right-Handed|3.3|0.0|0.0|368.0|-7.0|-5.0
indoors|Marchenko I.|UKR|Right-Handed|2.09|Valkusz M.|HUN|Right-Handed|1.67|0.0|12.0|338.0|7.0|2.0
hard|Hijikata R.|AUS|Right-Handed|1.26|Noguchi R.|JPN|Right-Handed|3.65|0.0|0.0|104.0|5.0|10.0
indoors|Ilkel C.|TUR|Right-Handed|2.09|Ritschard A.|CHE|Right-Handed|1.67|0.0|-1.0|-174.0|0.0|-10.0
indoors|Gojo B.|HRV|Right-Handed|1.74|Klein L.|SVK|Right-Handed|2.03|0.0|1.0|84.0|5.0|3.0
indoors|Medvedev D.|RUS|Right-Handed|1.25|Shapovalov D.|CAN|Left-Handed|4.06|0.0|2.0|3230.0|8.0|13.0
indoors|Kubler J.|AUS|Right-Handed|1.32|Lazarov A.|BGR|Right-Handed|3.2|0.0|7.0|399.0|-10.0|-13.0
