Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Bublik A.|KAZ|Right-Handed|2.16|Martinez P.|ESP|Right-Handed|1.69|0.0|1.0|464.0|1.0|13.0
clay|Garin C.|CHL|Right-Handed|1.62|Cachin P.|ARG|Right-Handed|2.3|0.0|1.0|-54.0|8.0|0.0
clay|Fucsovics M.|HUN|Right-Handed|1.84|Krajinovic F.|SRB|Right-Handed|1.97|0.0|0.0|-50.0|7.0|3.0
clay|Wu Y.|CHN|Right-Handed|2.99|Gasquet R.|FRA|Right-Handed|1.39|0.0|-13.0|-93.0|1.0|0.0
clay|Thiem D.|AUT|Right-Handed|1.28|Delbonis F.|ARG|Left-Handed|3.51|0.0|-5.0|199.0|-11.0|-8.0
clay|Kokkinakis T.|AUS|Right-Handed|1.71|Munar J.|ESP|Right-Handed|2.15|0.0|2.0|-164.0|8.0|10.0
clay|Paire B.|FRA|Right-Handed|1.76|Giannessi A.|ITA|Left-Handed|1.99|0.0|-1.0|123.0|-2.0|11.0
hard|Vukic A.|AUS|Right-Handed|1.26|Shimabukuro S.|JPN|Right-Handed|3.64|0.0|3.0|252.0|9.0|5.0
clay|Popyrin A.|AUS|Right-Handed|1.85|O'Connell C.|AUS|Right-Handed|1.96|0.0|-2.0|245.0|0.0|13.0
clay|Bagnis F.|ARG|Left-Handed|1.44|Melzer G.|AUT|Left-Handed|2.68|0.0|2.0|222.0|2.0|-5.0
clay|Djere L.|SRB|Right-Handed|1.15|Lestienne C.|FRA|Right-Handed|5.63|0.0|-2.0|57.0|5.0|8.0
clay|Wawrinka S.|CHE|Right-Handed|1.5|Ivashka I.|BLR|Right-Handed|2.61|0.0|9.0|-24.0|-5.0|-11.0
clay|Giustino L.|ITA|Right-Handed|2.77|Kuzmanov D.|BGR|Right-Handed|1.41|0.0|3.0|-24.0|6.0|-13.0
