Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Bagnis F.|ARG|Left-Handed|1.68|Dellien H.|BOL|Right-Handed|2.18|0.0|2.0|165.0|7.0|3.0
indoors|Ritschard A.|CHE|Right-Handed|2.36|Marchenko I.|UKR|Right-Handed|1.56|0.0|-6.0|-134.0|0.0|8.0
indoors|Horansky F.|SVK|Right-Handed|2.38|Schnur B.|CAN|Right-Handed|1.54|0.0|2.0|103.0|-7.0|-2.0
clay|Monteiro T.|BRA|Left-Handed|2.02|Delbonis F.|ARG|Left-Handed|1.78|0.0|-3.0|-752.0|-12.0|-10.0
clay|Tabilo A.|CHL|Left-Handed|1.19|Olivo R.|ARG|Right-Handed|4.82|0.0|-6.0|261.0|2.0|8.0
hard|Berankis R.|LTU|Right-Handed|2.48|Popyrin A.|AUS|Right-Handed|1.53|0.0|8.0|-247.0|-1.0|-21.0
indoors|Safiullin R.|RUS|Right-Handed|1.44|Pouille L.|FRA|Right-Handed|2.66|0.0|-4.0|-48.0|-9.0|0.0
indoors|Leshem E.|ISR|Right-Handed|1.77|Donski A.|BGR|Right-Handed|1.93|0.0|2.0|176.0|-10.0|-5.0
hard|Nishioka Y.|JPN|Left-Handed|1.27|Lopez F.|ESP|Left-Handed|3.8|0.0|-14.0|37.0|-24.0|-18.0
hard|Medvedev D.|RUS|Right-Handed|1.05|Paire B.|FRA|Right-Handed|10.59|0.0|-4.0|7325.0|3.0|2.0
indoors|Mertens Y.|BEL|Right-Handed|2.47|Ehrat S.|CHE|Right-Handed|1.46|0.0|3.0|136.0|0.0|8.0
indoors|Halys Q.|FRA|Right-Handed|1.45|Muller A.|FRA|Right-Handed|2.64|0.0|1.0|176.0|3.0|8.0
hard|Shapovalov D.|CAN|Left-Handed|1.24|Daniel T.|JPN|Right-Handed|4.0|0.0|-5.0|2248.0|-5.0|-6.0
hard|Djokovic N.|SRB|Right-Handed|1.12|Khachanov K.|RUS|Right-Handed|6.22|0.0|8.0|7105.0|-7.0|-11.0
hard|Hurkacz H.|POL|Right-Handed|1.24|Molcan A.|SVK|Left-Handed|4.01|0.0|0.0|2445.0|8.0|18.0
indoors|Bemelmans R.|BEL|Left-Handed|1.29|Benchetrit E.|MAR|Right-Handed|3.46|0.0|9.0|62.0|-13.0|-10.0
indoors|Van Rijthoven T.|NLD|Right-Handed|1.25|Agamenone F.|ITA|Right-Handed|3.71|0.0|-5.0|-271.0|7.0|0.0
hard|Tsitsipas S.|GRC|Right-Handed|1.07|Djere L.|SRB|Right-Handed|8.53|0.0|-2.0|5489.0|7.0|5.0
