Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Goffin D.|BEL|Right-Handed|1.17|Lopez F.|ESP|Left-Handed|5.16|0.0|-9.0|540.0|-18.0|-8.0
clay|Mager G.|ITA|Right-Handed|1.36|Milojevic N.|SRB|Right-Handed|2.92|0.0|1.0|422.0|1.0|0.0
clay|Alcaraz C.|ESP|Right-Handed|1.04|Borges N.|PRT|Right-Handed|13.08|0.0|-6.0|6059.0|-3.0|0.0
clay|Gomez E.|ECU|Right-Handed|5.4|Ramos-Vinolas A.|ESP|Left-Handed|1.15|0.0|-2.0|-313.0|5.0|-3.0
clay|Sonego L.|ITA|Right-Handed|1.76|Halys Q.|FRA|Right-Handed|2.07|0.0|-2.0|144.0|-2.0|0.0
clay|Cachin P.|ARG|Right-Handed|1.53|Brouwer G.|NLD|Left-Handed|2.51|0.0|2.0|251.0|5.0|-6.0
clay|Lajovic D.|SRB|Right-Handed|1.71|Krajinovic F.|SRB|Right-Handed|2.12|0.0|3.0|13.0|8.0|-2.0
clay|Shevchenko A.|KAZ|Right-Handed|1.31|Giustino L.|ITA|Right-Handed|3.51|0.0|-11.0|351.0|-13.0|5.0
hard|Duckworth J.|AUS|Right-Handed|1.29|Tomic B.|AUS|Right-Handed|3.48|0.0|2.0|234.0|-9.0|-13.0
clay|Bergs Z.|BEL|Right-Handed|1.35|Arnaboldi A.|ITA|Left-Handed|3.07|0.0|-13.0|153.0|11.0|5.0
clay|Mannarino A.|FRA|Left-Handed|1.71|Lazarov A.|BGR|Right-Handed|2.09|0.0|11.0|656.0|-5.0|-11.0
clay|Kirkin E.|TUR|Right-Handed|2.46|Napolitano S.|ITA|Right-Handed|1.5|0.0|-4.0|-210.0|-17.0|-16.0
clay|Moroni G.|ITA|Right-Handed|1.23|Peliwo F.|POL|Right-Handed|3.83|0.0|-2.0|97.0|9.0|5.0
clay|Davidovich Fokina A.|ESP|Right-Handed|1.62|Etcheverry T.|ARG|Right-Handed|2.3|0.0|0.0|219.0|-2.0|-13.0
clay|Diez S.|CAN|Right-Handed|2.66|Sousa J.|PRT|Right-Handed|1.44|0.0|-3.0|-224.0|2.0|-10.0
clay|Piros Z.|HUN|Right-Handed|1.26|Sweeny D.|AUS|Right-Handed|3.65|0.0|1.0|59.0|5.0|10.0
clay|Zhang Z.|CHN|Right-Handed|1.39|Kicker N.|ARG|Right-Handed|2.84|0.0|-3.0|-26.0|12.0|15.0
clay|Schwartzman D.|ARG|Right-Handed|1.47|Wu Y.|CHN|Right-Handed|2.68|0.0|7.0|47.0|-16.0|-13.0
clay|O'Connell C.|AUS|Right-Handed|1.9|Humbert U.|FRA|Left-Handed|1.9|0.0|3.0|-257.0|5.0|-5.0
clay|Thiem D.|AUT|Right-Handed|1.22|Lestienne C.|FRA|Right-Handed|4.34|0.0|-1.0|-218.0|2.0|5.0
clay|Vavassori A.|ITA|Right-Handed|1.27|Silva F.|PRT|Left-Handed|3.6|0.0|-1.0|86.0|4.0|15.0
clay|Djere L.|SRB|Right-Handed|1.3|Safiullin R.|RUS|Right-Handed|3.42|0.0|2.0|159.0|7.0|3.0
clay|Otte O.|DEU|Right-Handed|2.83|Baez S.|ARG|Right-Handed|1.43|0.0|6.0|-559.0|9.0|23.0
