Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Paire B.|FRA|Right-Handed|1.48|Blancaneaux G.|FRA|Right-Handed|2.6|0.0|7.0|13.0|5.0|16.0
hard|Coria F.|ARG|Right-Handed|1.59|Ugo Carabelli C.|ARG|Right-Handed|2.29|0.0|8.0|146.0|-10.0|-5.0
hard|Brancaccio R.|ITA|Right-Handed|2.54|Sachko V.|UKR|Right-Handed|1.49|0.0|0.0|-44.0|4.0|0.0
hard|Couacaud E.|FRA|Right-Handed|2.55|Munar J.|ESP|Right-Handed|1.49|0.0|0.0|-242.0|2.0|0.0
hard|Purcell M.|AUS|Right-Handed|1.41|Kuznetsov A.|RUS|Right-Handed|2.92|0.0|-7.0|452.0|4.0|0.0
hard|Baez S.|ARG|Right-Handed|2.02|Galan D.|COL|Right-Handed|1.8|0.0|-5.0|436.0|-2.0|-21.0
clay|Laaksonen H.|CHE|Right-Handed|2.38|Bourgue M.|FRA|Right-Handed|1.54|0.0|4.0|75.0|-5.0|-3.0
hard|Giannessi A.|ITA|Left-Handed|4.05|Mayot H.|FRA|Right-Handed|1.22|0.0|11.0|-67.0|11.0|7.0
hard|Skatov T.|KAZ|Right-Handed|1.59|Uchida K.|JPN|Right-Handed|2.28|0.0|-8.0|64.0|-1.0|-7.0
hard|Gaio F.|ITA|Right-Handed|2.53|Grenier H.|FRA|Right-Handed|1.49|0.0|5.0|-147.0|-1.0|-16.0
hard|Djere L.|SRB|Right-Handed|1.41|Diaz Acosta F.|ARG|Left-Handed|2.92|0.0|6.0|704.0|9.0|5.0
hard|Zeppieri G.|ITA|Left-Handed|1.55|Bonadio R.|ITA|Right-Handed|2.38|0.0|-7.0|153.0|-3.0|5.0
