Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Klein L.|SVK|Right-Handed|2.1|Marterer M.|DEU|Left-Handed|1.71|0.0|-3.0|-36.0|1.0|2.0
clay|Roca Batalla O.|ESP|Right-Handed|2.48|Serdarusic N.|HRV|Right-Handed|1.5|0.0|3.0|-2.0|-10.0|-18.0
hard|Lehecka J.|CZE|Right-Handed|1.57|Koepfer D.|DEU|Left-Handed|2.38|0.0|-7.0|455.0|1.0|3.0
hard|Lehecka J.|CZE|Right-Handed|1.76|Purcell M.|AUS|Right-Handed|2.07|0.0|-4.0|410.0|5.0|-2.0
hard|Li Z.|CHN|Right-Handed|1.92|Karlovskiy E.|RUS|Right-Handed|1.84|0.0|7.0|-49.0|-8.0|-6.0
hard|Zeppieri G.|ITA|Left-Handed|1.26|Giannessi A.|ITA|Left-Handed|3.71|0.0|-10.0|224.0|-4.0|0.0
hard|Couacaud E.|FRA|Right-Handed|1.76|Kukushkin M.|KAZ|Right-Handed|2.02|0.0|-7.0|128.0|6.0|0.0
hard|Skatov T.|KAZ|Right-Handed|1.52|Brancaccio R.|ITA|Right-Handed|2.47|0.0|-3.0|270.0|1.0|-10.0
hard|Polmans M.|AUS|Right-Handed|2.45|Novak D.|AUT|Right-Handed|1.53|0.0|0.0|76.0|-2.0|5.0
hard|Daniel T.|JPN|Right-Handed|1.28|Hong S.|KOR|Right-Handed|3.61|0.0|4.0|487.0|15.0|16.0
