Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Rinderknech A.|FRA|Right-Handed|1.41|Andreev A.|BGR|Right-Handed|2.78|0.0|4.0|563.0|20.0|16.0
clay|Sonego L.|ITA|Right-Handed|1.78|Munar J.|ESP|Right-Handed|2.03|0.0|-1.0|420.0|0.0|8.0
clay|Goffin D.|BEL|Right-Handed|1.35|Napolitano S.|ITA|Right-Handed|3.09|0.0|4.0|441.0|-20.0|-16.0
clay|Rodionov J.|AUT|Left-Handed|1.69|Bergs Z.|BEL|Right-Handed|2.12|0.0|-1.0|200.0|3.0|6.0
clay|Travaglia S.|ITA|Right-Handed|2.31|Geerts M.|BEL|Right-Handed|1.57|0.0|6.0|-2.0|7.0|7.0
clay|Wawrinka S.|CHE|Right-Handed|1.45|Carballes Baena R.|ESP|Right-Handed|2.76|0.0|8.0|-61.0|2.0|-1.0
hard|Karlovskiy E.|RUS|Right-Handed|4.36|Kukushkin M.|KAZ|Right-Handed|1.19|0.0|-5.0|19.0|13.0|8.0
clay|Lamasine T.|FRA|Right-Handed|2.31|Torebko P.|DEU|Right-Handed|1.57|0.0|-6.0|159.0|-15.0|-2.0
clay|Zhang Z.|CHN|Right-Handed|2.69|Altmaier D.|DEU|Right-Handed|1.47|0.0|1.0|-562.0|-1.0|2.0
clay|Djere L.|SRB|Right-Handed|2.67|Musetti L.|ITA|Right-Handed|1.48|0.0|6.0|-1015.0|7.0|3.0
clay|Roca Batalla O.|ESP|Right-Handed|2.31|Hamou M.|FRA|Right-Handed|1.57|0.0|3.0|-18.0|0.0|-12.0
hard|Pecotic M.|HRV|Left-Handed|1.7|Celikbilek A.|TUR|Right-Handed|2.09|0.0|0.0|-207.0|11.0|0.0
