Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Watanuki Y.|JPN|Right-Handed|1.58|Rodionov J.|AUT|Left-Handed|2.28|0.0|2.0|-221.0|-23.0|-11.0
hard|Lokoli L.|FRA|Right-Handed|2.51|Grenier H.|FRA|Right-Handed|1.49|0.0|3.0|-305.0|-7.0|-8.0
hard|Purcell M.|AUS|Right-Handed|1.57|Moraing M.|DEU|Left-Handed|2.32|0.0|-5.0|-23.0|-9.0|-13.0
hard|Martinez P.|ESP|Right-Handed|1.9|Baez S.|ARG|Right-Handed|1.89|0.0|4.0|-211.0|6.0|15.0
hard|Statham R.|NZL|Right-Handed|4.29|Blancaneaux G.|FRA|Right-Handed|1.2|0.0|12.0|-349.0|5.0|-2.0
hard|Brancaccio R.|ITA|Right-Handed|2.22|Piros Z.|HUN|Right-Handed|1.61|0.0|2.0|61.0|4.0|3.0
indoors|Ilkel C.|TUR|Right-Handed|1.86|Berankis R.|LTU|Right-Handed|1.87|0.0|-5.0|-330.0|5.0|8.0
hard|Bonzi B.|FRA|Right-Handed|2.3|Ruusuvuori E.|FIN|Right-Handed|1.62|0.0|1.0|-230.0|-3.0|-3.0
clay|Villanueva G.|ARG|Right-Handed|2.39|Roca Batalla O.|ESP|Right-Handed|1.53|0.0|-3.0|20.0|-5.0|2.0
hard|Berrettini M.|ITA|Right-Handed|1.88|Hurkacz H.|POL|Right-Handed|1.89|0.0|2.0|-905.0|14.0|0.0
hard|Cilic M.|HRV|Right-Handed|1.21|Carballes Baena R.|ESP|Right-Handed|4.36|0.0|5.0|1410.0|12.0|15.0
hard|Tsitsipas S.|GRC|Right-Handed|1.51|Coric B.|HRV|Right-Handed|2.51|0.0|-2.0|3675.0|4.0|5.0
hard|Gombos N.|SVK|Right-Handed|1.46|Kovalik J.|SVK|Right-Handed|2.6|0.0|-1.0|196.0|3.0|10.0
hard|Polmans M.|AUS|Right-Handed|1.51|Sweeny D.|AUS|Right-Handed|2.47|0.0|5.0|415.0|15.0|18.0
hard|Marterer M.|DEU|Left-Handed|2.38|Djere L.|SRB|Right-Handed|1.57|0.0|0.0|-384.0|2.0|3.0
hard|Medvedev D.|RUS|Right-Handed|1.15|Kecmanovic M.|SRB|Right-Handed|5.36|0.0|2.0|2645.0|8.0|15.0
hard|Griekspoor T.|NLD|Right-Handed|1.3|Cecchinato M.|ITA|Right-Handed|3.54|0.0|-3.0|22.0|7.0|3.0
hard|Karatsev A.|RUS|Right-Handed|1.66|Van Rijthoven T.|NLD|Right-Handed|2.22|0.0|4.0|279.0|-4.0|-3.0
hard|Diaz Acosta F.|ARG|Left-Handed|1.63|Bonadio R.|ITA|Right-Handed|2.18|0.0|-8.0|-217.0|-8.0|3.0
