Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Simon G.|FRA|Right-Handed|2.05|Lokoli L.|FRA|Right-Handed|1.72|0.0|8.0|119.0|-8.0|-5.0
indoors|Shapovalov D.|CAN|Left-Handed|1.21|Rodionov J.|AUT|Left-Handed|4.36|0.0|2.0|1480.0|-11.0|-6.0
indoors|Van De Zandschulp B.|NLD|Right-Handed|1.66|Mannarino A.|FRA|Left-Handed|2.23|0.0|-7.0|261.0|4.0|8.0
indoors|Ruusuvuori E.|FIN|Right-Handed|1.63|Sonego L.|ITA|Right-Handed|2.26|0.0|-1.0|26.0|3.0|-3.0
indoors|Donskoy E.|RUS|Right-Handed|3.09|Grenier H.|FRA|Right-Handed|1.34|0.0|7.0|-32.0|-10.0|-11.0
hard|Galarneau A.|CAN|Right-Handed|1.72|Mena F.|ARG|Right-Handed|2.05|0.0|-7.0|-147.0|1.0|-3.0
clay|Altmaier D.|DEU|Right-Handed|1.83|Kicker N.|ARG|Right-Handed|1.89|0.0|-4.0|276.0|13.0|13.0
indoors|Rosol L.|CZE|Right-Handed|2.28|Jarry N.|CHL|Right-Handed|1.59|0.0|10.0|-247.0|-7.0|-5.0
hard|Duckworth J.|AUS|Right-Handed|1.16|Gunneswaran P.|IND|Left-Handed|5.04|0.0|0.0|209.0|2.0|-5.0
indoors|Carreno-Busta P.|ESP|Right-Handed|1.21|Baez S.|ARG|Right-Handed|4.42|0.0|10.0|-178.0|8.0|18.0
indoors|Dimitrov G.|BGR|Right-Handed|1.36|Monteiro T.|BRA|Left-Handed|3.16|0.0|1.0|515.0|3.0|8.0
clay|Cecchinato M.|ITA|Right-Handed|1.37|De Jong J.|NLD|Right-Handed|2.97|0.0|8.0|127.0|8.0|5.0
indoors|Hanfmann Y.|DEU|Right-Handed|1.8|Seppi A.|ITA|Right-Handed|1.94|0.0|-7.0|-66.0|8.0|2.0
indoors|Wawrinka S.|CHE|Right-Handed|2.7|Ruud C.|NOR|Right-Handed|1.46|0.0|12.0|-5323.0|2.0|-1.0
indoors|Kecmanovic M.|SRB|Right-Handed|1.51|Davidovich Fokina A.|ESP|Right-Handed|2.54|0.0|1.0|120.0|-5.0|0.0
indoors|Trungelliti M.|ARG|Right-Handed|1.82|Copil M.|ROU|Right-Handed|1.92|0.0|-1.0|81.0|-9.0|-15.0
clay|Olivieri G.|ARG|Right-Handed|2.02|Seyboth Wild T.|BRA|Right-Handed|1.75|0.0|0.0|-240.0|-5.0|-10.0
indoors|Karlovskiy E.|RUS|Right-Handed|2.89|Gojowczyk P.|DEU|Right-Handed|1.36|0.0|-5.0|-246.0|2.0|3.0
