Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Gombos N.|SVK|Right-Handed|1.73|Kovalik J.|SVK|Right-Handed|2.05|0.0|-1.0|200.0|3.0|10.0
clay|Munar J.|ESP|Right-Handed|1.33|Monteiro T.|BRA|Left-Handed|3.18|0.0|-4.0|99.0|-2.0|0.0
grass|Thompson J.|AUS|Right-Handed|1.45|Kukushkin M.|KAZ|Right-Handed|2.66|0.0|-5.0|381.0|10.0|0.0
clay|Guinard M.|FRA|Right-Handed|2.38|Coria F.|ARG|Right-Handed|1.54|0.0|-6.0|-538.0|8.0|16.0
grass|Otte O.|DEU|Right-Handed|1.74|Bonzi B.|FRA|Right-Handed|2.08|0.0|3.0|-26.0|3.0|8.0
clay|Gasquet R.|FRA|Right-Handed|1.13|Vatutin A.|RUS|Right-Handed|5.75|0.0|7.0|605.0|10.0|5.0
hard|Gomez E.|ECU|Right-Handed|1.35|Quiroz R.|ECU|Left-Handed|3.05|0.0|0.0|266.0|-7.0|-8.0
clay|Moutet C.|FRA|Left-Handed|1.29|Grenier H.|FRA|Right-Handed|3.44|0.0|-1.0|52.0|-17.0|-21.0
grass|Kyrgios N.|AUS|Right-Handed|1.43|Fucsovics M.|HUN|Right-Handed|2.83|0.0|-2.0|-187.0|3.0|5.0
clay|Marterer M.|DEU|Left-Handed|2.22|Zeppieri G.|ITA|Left-Handed|1.62|0.0|5.0|19.0|6.0|6.0
grass|Berrettini M.|ITA|Right-Handed|1.43|Sonego L.|ITA|Right-Handed|2.83|0.0|1.0|2545.0|19.0|5.0
clay|Cachin P.|ARG|Right-Handed|1.4|Muller A.|FRA|Right-Handed|2.85|0.0|1.0|88.0|2.0|2.0
clay|Etcheverry T.|ARG|Right-Handed|2.53|Coric B.|HRV|Right-Handed|1.49|0.0|-3.0|527.0|-3.0|8.0
grass|Van Rijthoven T.|NLD|Right-Handed|2.01|Gaston H.|FRA|Left-Handed|1.8|0.0|2.0|-614.0|21.0|15.0
grass|Medvedev D.|RUS|Right-Handed|1.21|Ivashka I.|BLR|Right-Handed|4.5|0.0|-1.0|7125.0|-1.0|5.0
clay|Shevchenko A.|KAZ|Right-Handed|2.03|Kuznetsov A.|RUS|Right-Handed|1.74|0.0|-11.0|46.0|-1.0|0.0
