Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Sinner J.|ITA|Right-Handed|2.95|Alcaraz C.|ESP|Right-Handed|1.41|0.0|3.0|-4495.0|4.0|3.0
clay|Watanuki Y.|JPN|Right-Handed|1.22|Pecotic M.|HRV|Left-Handed|4.05|0.0|-1.0|450.0|-20.0|-5.0
clay|Gakhov I.|RUS|Left-Handed|3.3|De Jong J.|NLD|Right-Handed|1.32|0.0|6.0|-82.0|10.0|11.0
clay|Valkusz M.|HUN|Right-Handed|1.57|Svrcina D.|CZE|Right-Handed|2.35|0.0|2.0|-158.0|7.0|5.0
clay|Shimabukuro S.|JPN|Right-Handed|1.77|Sweeny D.|AUS|Right-Handed|1.93|0.0|1.0|107.0|12.0|13.0
clay|Diaz Acosta F.|ARG|Left-Handed|1.24|Hong S.|KOR|Right-Handed|3.85|0.0|-5.0|239.0|8.0|8.0
clay|Elias G.|PRT|Right-Handed|2.07|Martinez P.|ESP|Right-Handed|1.71|0.0|6.0|-18.0|0.0|-2.0
clay|Ofner S.|AUT|Right-Handed|1.22|Haase R.|NLD|Right-Handed|4.14|0.0|-8.0|11.0|4.0|0.0
clay|Skatov T.|KAZ|Right-Handed|1.63|Andreev A.|BGR|Right-Handed|2.23|0.0|-1.0|82.0|7.0|-7.0
indoors|Purcell M.|AUS|Right-Handed|1.33|Geerts M.|BEL|Right-Handed|3.21|0.0|0.0|79.0|2.0|7.0
clay|Machac T.|CZE|Right-Handed|1.31|Olivieri G.|ARG|Right-Handed|3.32|0.0|-2.0|178.0|0.0|8.0
clay|Sousa P.|PRT|Right-Handed|2.73|Kovalik J.|SVK|Right-Handed|1.43|0.0|4.0|-192.0|-12.0|-3.0
