Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Kuhn N.|DEU|Right-Handed|1.17|Domingues J.|PRT|Right-Handed|4.42|0.0|-7.0|-102.0|5.0|7.0
clay|Khachanov K.|RUS|Right-Handed|1.31|Shevchenko A.|KAZ|Right-Handed|3.51|0.0|6.0|2313.0|17.0|13.0
clay|Tabilo A.|CHL|Left-Handed|1.51|Hanfmann Y.|DEU|Right-Handed|2.59|0.0|-6.0|-407.0|-11.0|-5.0
clay|Kovalik J.|SVK|Right-Handed|1.46|Melzer G.|AUT|Left-Handed|2.63|0.0|0.0|59.0|2.0|-5.0
clay|Zverev A.|DEU|Right-Handed|1.05|Vukic A.|AUS|Right-Handed|10.7|0.0|1.0|1410.0|6.0|10.0
clay|Molcan A.|SVK|Left-Handed|2.18|Molleker R.|DEU|Right-Handed|1.64|0.0|1.0|300.0|-2.0|-7.0
clay|Djokovic N.|SRB|Right-Handed|1.08|Moutet C.|FRA|Left-Handed|7.86|0.0|11.0|6845.0|12.0|12.0
clay|Kecmanovic M.|SRB|Right-Handed|4.97|Ruud C.|NOR|Right-Handed|1.18|0.0|0.0|-3965.0|-2.0|0.0
clay|Borges N.|PRT|Right-Handed|1.73|Bublik A.|KAZ|Right-Handed|2.11|0.0|-1.0|-614.0|-2.0|-13.0
clay|Rodriguez Taverna S.|ARG|Right-Handed|1.55|Villanueva G.|ARG|Right-Handed|2.38|0.0|-3.0|113.0|12.0|16.0
clay|Zhang Z.|CHN|Right-Handed|1.17|Mannarino A.|FRA|Left-Handed|5.16|0.0|-8.0|-1065.0|8.0|13.0
clay|Monteiro T.|BRA|Left-Handed|1.39|Thompson J.|AUS|Right-Handed|2.99|0.0|2.0|-288.0|-4.0|0.0
clay|Dimitrov G.|BGR|Right-Handed|1.13|Nishioka Y.|JPN|Left-Handed|5.95|0.0|4.0|585.0|17.0|21.0
