Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Santillan A.|AUS|Right-Handed|2.55|Molleker R.|DEU|Right-Handed|1.47|0.0|3.0|110.0|3.0|-5.0
clay|Monteiro T.|BRA|Left-Handed|1.71|Ugo Carabelli C.|ARG|Right-Handed|2.08|0.0|7.0|83.0|-5.0|-2.0
hard|Sinner J.|ITA|Right-Handed|1.1|Baez S.|ARG|Right-Handed|7.47|0.0|1.0|3000.0|6.0|18.0
hard|Cerundolo F.|ARG|Right-Handed|1.65|Fucsovics M.|HUN|Right-Handed|2.25|0.0|-8.0|788.0|-4.0|-3.0
hard|Rublev A.|RUS|Right-Handed|1.19|Halys Q.|FRA|Right-Handed|4.72|0.0|-2.0|3854.0|-8.0|-3.0
clay|Lama G.|CHL|Right-Handed|1.97|Casanova H.|ARG|Right-Handed|1.76|0.0|2.0|-37.0|6.0|2.0
clay|Villanueva G.|ARG|Right-Handed|2.29|Mejia N.|COL|Right-Handed|1.57|0.0|3.0|-2.0|-7.0|-10.0
hard|Schwartzman D.|ARG|Right-Handed|2.97|Lehecka J.|CZE|Right-Handed|1.4|0.0|9.0|-548.0|-16.0|-13.0
hard|Humbert U.|FRA|Left-Handed|1.53|Van De Zandschulp B.|NLD|Right-Handed|2.51|0.0|-3.0|258.0|-10.0|0.0
indoors|Marchenko I.|UKR|Right-Handed|1.41|Karlovskiy E.|RUS|Right-Handed|2.69|0.0|7.0|175.0|-3.0|-6.0
indoors|Sousa J.|PRT|Right-Handed|1.2|Mukund S.|IND|Right-Handed|4.16|0.0|8.0|250.0|-4.0|0.0
hard|Lestienne C.|FRA|Right-Handed|1.44|Grenier H.|FRA|Right-Handed|2.7|0.0|4.0|56.0|-8.0|-16.0
clay|Ugo Carabelli C.|ARG|Right-Handed|1.68|Pellegrino A.|ITA|Right-Handed|2.12|0.0|-3.0|299.0|2.0|0.0
hard|Dimitrov G.|BGR|Right-Handed|1.22|Vukic A.|AUS|Right-Handed|4.27|0.0|5.0|745.0|-3.0|3.0
