Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|De Minaur A.|AUS|Right-Handed|1.24|Thompson J.|AUS|Right-Handed|4.1|0.0|-5.0|726.0|-13.0|0.0
hard|Hurkacz H.|POL|Right-Handed|1.34|Rinderknech A.|FRA|Right-Handed|3.28|0.0|-3.0|2573.0|-5.0|0.0
hard|Martinez P.|ESP|Right-Handed|1.46|Garin C.|CHL|Right-Handed|2.72|0.0|-2.0|-389.0|-9.0|0.0
indoors|Halys Q.|FRA|Right-Handed|1.49|Lestienne C.|FRA|Right-Handed|2.52|0.0|-2.0|204.0|1.0|11.0
clay|Valkusz M.|HUN|Right-Handed|1.36|Vrbensky M.|CZE|Right-Handed|2.87|0.0|1.0|-57.0|10.0|3.0
hard|Ruud C.|NOR|Right-Handed|1.13|Laaksonen H.|CHE|Right-Handed|5.96|0.0|-7.0|3126.0|-1.0|-2.0
hard|Karatsev A.|RUS|Right-Handed|1.65|Humbert U.|FRA|Left-Handed|2.24|0.0|5.0|330.0|12.0|-3.0
clay|Cuevas P.|URY|Right-Handed|1.45|Olivieri G.|ARG|Right-Handed|2.63|0.0|12.0|378.0|5.0|5.0
clay|Kubler J.|AUS|Right-Handed|1.28|Harris A.|AUS|Right-Handed|3.31|0.0|2.0|-41.0|-7.0|-5.0
indoors|Berankis R.|LTU|Right-Handed|1.55|Forejtek J.|CZE|Right-Handed|2.34|0.0|12.0|574.0|6.0|-5.0
indoors|Rodionov J.|AUT|Left-Handed|1.51|Horansky F.|SVK|Right-Handed|2.45|0.0|-6.0|68.0|9.0|0.0
