Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Gaio F.|ITA|Right-Handed|2.26|Oliel Y.|ISR|Left-Handed|1.59|0.0|7.0|254.0|6.0|-8.0
hard|Mannarino A.|FRA|Left-Handed|2.92|Ruusuvuori E.|FIN|Right-Handed|1.4|0.0|10.0|-285.0|0.0|-8.0
hard|Djere L.|SRB|Right-Handed|1.61|Sousa J.|PRT|Right-Handed|2.31|0.0|-7.0|-189.0|8.0|3.0
hard|Delbonis F.|ARG|Left-Handed|2.4|Piros Z.|HUN|Right-Handed|1.54|0.0|10.0|355.0|22.0|13.0
hard|Grenier H.|FRA|Right-Handed|1.4|Zeppieri G.|ITA|Left-Handed|2.89|0.0|3.0|106.0|7.0|11.0
clay|Vatutin A.|RUS|Right-Handed|2.17|Ajdukovic D.|HRV|Right-Handed|1.63|0.0|6.0|73.0|-6.0|-7.0
hard|Monteiro T.|BRA|Left-Handed|1.52|Basilashvili N.|GEO|Right-Handed|2.53|0.0|-1.0|-569.0|-1.0|-2.0
hard|Marcora R.|ITA|Right-Handed|3.33|Olivieri G.|ARG|Right-Handed|1.31|0.0|7.0|63.0|12.0|18.0
clay|Alvarez Varona N.|ESP|Right-Handed|1.71|Casanova H.|ARG|Right-Handed|2.04|0.0|-5.0|26.0|4.0|10.0
clay|Lama G.|CHL|Right-Handed|2.32|Silva F.|PRT|Left-Handed|1.56|0.0|2.0|-8.0|8.0|2.0
hard|Uchiyama Y.|JPN|Right-Handed|1.77|Shimizu Y.|JPN|Left-Handed|1.97|0.0|8.0|589.0|16.0|20.0
hard|Gasquet R.|FRA|Right-Handed|2.29|Musetti L.|ITA|Right-Handed|1.62|0.0|15.0|-739.0|4.0|-2.0
clay|Rosol L.|CZE|Right-Handed|1.55|Kirkin E.|TUR|Right-Handed|2.35|0.0|12.0|98.0|10.0|13.0
hard|Bonadio R.|ITA|Right-Handed|2.52|Forejtek J.|CZE|Right-Handed|1.51|0.0|8.0|228.0|10.0|0.0
hard|Brancaccio R.|ITA|Right-Handed|4.24|Koepfer D.|DEU|Left-Handed|1.21|0.0|-3.0|-250.0|-7.0|3.0
hard|Fognini F.|ITA|Right-Handed|1.57|Lajovic D.|SRB|Right-Handed|2.39|0.0|3.0|166.0|-4.0|-5.0
hard|Popko D.|KAZ|Right-Handed|1.7|Pellegrino A.|ITA|Right-Handed|2.09|0.0|1.0|206.0|6.0|6.0
hard|Moutet C.|FRA|Left-Handed|1.25|Serdarusic N.|HRV|Right-Handed|3.83|0.0|-3.0|243.0|-17.0|-16.0
hard|Celikbilek A.|TUR|Right-Handed|1.89|Ugo Carabelli C.|ARG|Right-Handed|1.86|0.0|3.0|-136.0|-11.0|0.0
hard|Ivashka I.|BLR|Right-Handed|1.2|Gojowczyk P.|DEU|Right-Handed|4.56|0.0|-5.0|425.0|1.0|5.0
hard|Ymer M.|SWE|Right-Handed|1.17|Coria F.|ARG|Right-Handed|4.98|0.0|-7.0|15.0|2.0|3.0
hard|Mejia N.|COL|Right-Handed|1.29|Aguilar J.|CAN|Right-Handed|3.53|0.0|1.0|-85.0|17.0|17.0
hard|Ramos-Vinolas A.|ESP|Left-Handed|2.35|Millman J.|AUS|Right-Handed|1.59|0.0|2.0|534.0|-3.0|5.0
