Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Kecmanovic M.|SRB|Right-Handed|1.47|Bergs Z.|BEL|Right-Handed|2.68|0.0|1.0|675.0|-8.0|-2.0
clay|Ruud C.|NOR|Right-Handed|1.17|Ofner S.|AUT|Right-Handed|4.99|0.0|-1.0|4150.0|-4.0|-8.0
clay|Marterer M.|DEU|Left-Handed|1.36|Geerts M.|BEL|Right-Handed|3.02|0.0|2.0|153.0|11.0|13.0
clay|Alcaraz C.|ESP|Right-Handed|1.17|Goffin D.|BEL|Right-Handed|4.76|0.0|-12.0|7172.0|2.0|5.0
clay|De Loore J.|BEL|Right-Handed|1.4|Barrere G.|FRA|Right-Handed|2.82|0.0|-1.0|-754.0|6.0|8.0
clay|Rublev A.|RUS|Right-Handed|2.12|Zverev A.|DEU|Right-Handed|1.72|0.0|-2.0|2805.0|-20.0|-10.0
clay|Cachin P.|ARG|Right-Handed|1.96|Munar J.|ESP|Right-Handed|1.83|0.0|1.0|67.0|1.0|2.0
clay|Popko D.|KAZ|Right-Handed|1.4|Moroni G.|ITA|Right-Handed|2.82|0.0|1.0|202.0|6.0|6.0
clay|Cerundolo F.|ARG|Right-Handed|1.28|Coria F.|ARG|Right-Handed|3.65|0.0|-9.0|1089.0|5.0|5.0
clay|Martinez P.|ESP|Right-Handed|1.57|Napolitano S.|ITA|Right-Handed|2.3|0.0|-2.0|386.0|-14.0|-11.0
clay|Trungelliti M.|ARG|Right-Handed|1.4|Donati M.|ITA|Right-Handed|2.82|0.0|3.0|61.0|4.0|-7.0
clay|Svrcina D.|CZE|Right-Handed|2.11|Klein L.|SVK|Right-Handed|1.69|0.0|-3.0|-156.0|-17.0|-15.0
clay|Lamasine T.|FRA|Right-Handed|1.4|Satral J.|CZE|Right-Handed|2.82|0.0|-2.0|-33.0|-13.0|-5.0
clay|Gaio F.|ITA|Right-Handed|1.4|Lopez San Martin A.|ESP|Right-Handed|2.82|0.0|5.0|201.0|14.0|2.0
