Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Hong S.|KOR|Right-Handed|4.25|Millman J.|AUS|Right-Handed|1.2|0.0|-6.0|-449.0|-14.0|-8.0
clay|Agamenone F.|ITA|Right-Handed|1.74|Collarini A.|ARG|Left-Handed|2.03|0.0|-1.0|59.0|2.0|3.0
hard|Carreno-Busta P.|ESP|Right-Handed|1.26|Fognini F.|ITA|Right-Handed|3.78|0.0|-4.0|107.0|-1.0|10.0
indoors|Thiem D.|AUT|Right-Handed|2.8|Hurkacz H.|POL|Right-Handed|1.44|0.0|4.0|-2659.0|-2.0|-11.0
indoors|Tsitsipas S.|GRC|Right-Handed|1.25|Ymer M.|SWE|Right-Handed|3.94|0.0|1.0|4263.0|14.0|10.0
clay|Bagnis F.|ARG|Left-Handed|1.43|Rodriguez Taverna S.|ARG|Right-Handed|2.7|0.0|9.0|222.0|0.0|-8.0
hard|Musetti L.|ITA|Right-Handed|1.29|Galan D.|COL|Right-Handed|3.55|0.0|-6.0|1137.0|3.0|-6.0
clay|Skatov T.|KAZ|Right-Handed|2.58|Coria F.|ARG|Right-Handed|1.47|0.0|-9.0|-425.0|0.0|-7.0
hard|Berrettini M.|ITA|Right-Handed|1.12|Daniel T.|JPN|Right-Handed|6.18|0.0|-4.0|1751.0|15.0|5.0
clay|Diaz Acosta F.|ARG|Left-Handed|2.36|Cecchinato M.|ITA|Right-Handed|1.55|0.0|-8.0|-256.0|-5.0|-2.0
indoors|Laaksonen H.|CHE|Right-Handed|3.18|Barrere G.|FRA|Right-Handed|1.33|0.0|3.0|114.0|-2.0|2.0
indoors|Ilkel C.|TUR|Right-Handed|1.92|Lokoli L.|FRA|Right-Handed|1.82|0.0|0.0|-67.0|4.0|-5.0
hard|Kecmanovic M.|SRB|Right-Handed|2.49|Carreno-Busta P.|ESP|Right-Handed|1.53|0.0|-7.0|457.0|-3.0|-5.0
indoors|Gasquet R.|FRA|Right-Handed|2.41|Goffin D.|BEL|Right-Handed|1.56|0.0|4.0|-195.0|9.0|3.0
indoors|De Minaur A.|AUS|Right-Handed|1.87|Shapovalov D.|CAN|Left-Handed|1.92|0.0|-2.0|-215.0|-6.0|-2.0
indoors|Ritschard A.|CHE|Right-Handed|1.75|Forejtek J.|CZE|Right-Handed|2.02|0.0|8.0|195.0|11.0|13.0
indoors|Haase R.|NLD|Right-Handed|1.9|Lenz J.|DEU|Right-Handed|1.84|0.0|5.0|54.0|-5.0|3.0
