Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Gojo B.|HRV|Right-Handed|1.24|Mukund S.|IND|Right-Handed|3.67|0.0|-1.0|85.0|12.0|11.0
clay|Lajovic D.|SRB|Right-Handed|1.59|Paire B.|FRA|Right-Handed|2.34|0.0|2.0|251.0|3.0|-13.0
hard|Noguchi R.|JPN|Right-Handed|3.67|Brancaccio R.|ITA|Right-Handed|1.24|0.0|-3.0|25.0|-9.0|-15.0
clay|Cerundolo F.|ARG|Right-Handed|1.74|Bagnis F.|ARG|Left-Handed|2.09|0.0|-11.0|-209.0|-4.0|2.0
indoors|Lamasine T.|FRA|Right-Handed|2.25|Sachko V.|UKR|Right-Handed|1.57|0.0|3.0|146.0|1.0|0.0
indoors|Forejtek J.|CZE|Right-Handed|1.66|Guinard M.|FRA|Right-Handed|2.09|0.0|-4.0|-312.0|-10.0|-16.0
hard|Grenier H.|FRA|Right-Handed|1.69|Kopriva V.|CZE|Right-Handed|2.1|0.0|2.0|83.0|16.0|18.0
clay|Kecmanovic M.|SRB|Right-Handed|1.95|Djere L.|SRB|Right-Handed|1.83|0.0|-2.0|-105.0|-7.0|-5.0
indoors|Kukushkin M.|KAZ|Right-Handed|2.74|Machac T.|CZE|Right-Handed|1.42|0.0|11.0|-193.0|-1.0|0.0
hard|Coppejans K.|BEL|Right-Handed|1.95|Polmans M.|AUS|Right-Handed|1.8|0.0|0.0|-69.0|-10.0|-8.0
hard|Jaziri M.|TUN|Right-Handed|2.1|Harris A.|AUS|Right-Handed|1.65|0.0|8.0|-22.0|0.0|2.0
indoors|De Minaur A.|AUS|Right-Handed|1.33|Goffin D.|BEL|Right-Handed|3.35|0.0|-9.0|330.0|-1.0|3.0
clay|Verdasco F.|ESP|Left-Handed|2.86|Dellien H.|BOL|Right-Handed|1.42|0.0|6.0|-359.0|15.0|8.0
hard|Moroni G.|ITA|Right-Handed|1.18|Myneni S.|IND|Right-Handed|4.5|0.0|-8.0|-126.0|-4.0|-8.0
hard|Vukic A.|AUS|Right-Handed|1.36|Kubler J.|AUS|Right-Handed|2.97|0.0|-4.0|294.0|10.0|10.0
indoors|Lestienne C.|FRA|Right-Handed|1.23|Safwat M.|EGY|Right-Handed|3.92|0.0|-2.0|-111.0|-6.0|0.0
hard|Bellier A.|CHE|Left-Handed|2.46|Diez S.|CAN|Right-Handed|1.49|0.0|-6.0|-292.0|4.0|21.0
hard|Kadhe A.|IND|Right-Handed|2.06|Erler A.|AUT|Right-Handed|1.68|0.0|2.0|-120.0|0.0|-8.0
