Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Domingues J.|PRT|Right-Handed|2.03|Kopriva V.|CZE|Right-Handed|1.74|0.0|7.0|-49.0|1.0|0.0
indoors|Wawrinka S.|CHE|Right-Handed|1.34|Piros Z.|HUN|Right-Handed|3.15|0.0|14.0|84.0|11.0|2.0
indoors|Bergs Z.|BEL|Right-Handed|1.83|Brouwer G.|NLD|Left-Handed|1.92|0.0|-1.0|108.0|11.0|-6.0
clay|Guinard M.|FRA|Right-Handed|1.7|Giustino L.|ITA|Right-Handed|2.07|0.0|-7.0|-14.0|-2.0|16.0
hard|Etcheverry T.|ARG|Right-Handed|1.64|Mena F.|ARG|Right-Handed|2.25|0.0|-6.0|231.0|4.0|13.0
clay|Pellegrino A.|ITA|Right-Handed|2.44|Zeppieri G.|ITA|Left-Handed|1.51|0.0|4.0|-161.0|3.0|0.0
indoors|Barrere G.|FRA|Right-Handed|2.56|Fucsovics M.|HUN|Right-Handed|1.49|0.0|-1.0|-276.0|-2.0|-5.0
clay|Ofner S.|AUT|Right-Handed|2.34|Delbonis F.|ARG|Left-Handed|1.56|0.0|-7.0|-190.0|-9.0|-2.0
hard|Duckworth J.|AUS|Right-Handed|1.81|Popyrin A.|AUS|Right-Handed|1.98|0.0|7.0|53.0|4.0|-13.0
indoors|Sonego L.|ITA|Right-Handed|2.12|Karatsev A.|RUS|Right-Handed|1.72|0.0|-4.0|-375.0|-9.0|6.0
clay|Molleker R.|DEU|Right-Handed|1.27|Erler A.|AUT|Right-Handed|3.5|0.0|-2.0|86.0|-8.0|-8.0
indoors|Furness E.|FRA|Right-Handed|3.47|Halys Q.|FRA|Right-Handed|1.29|0.0|-3.0|-422.0|-12.0|-21.0
