Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Dellien H.|BOL|Right-Handed|1.43|Pella G.|ARG|Left-Handed|2.79|0.0|-2.0|401.0|-4.0|-3.0
clay|Coria F.|ARG|Right-Handed|1.56|Cecchinato M.|ITA|Right-Handed|2.42|0.0|2.0|203.0|-5.0|-5.0
clay|Sousa J.|PRT|Right-Handed|3.87|Garin C.|CHL|Right-Handed|1.26|0.0|6.0|-164.0|-11.0|0.0
clay|Cerundolo F.|ARG|Right-Handed|1.57|Delbonis F.|ARG|Left-Handed|2.39|0.0|-11.0|951.0|-12.0|-8.0
indoors|Ilkel C.|TUR|Right-Handed|1.54|Lokoli L.|FRA|Right-Handed|2.41|0.0|0.0|-210.0|4.0|-5.0
indoors|Halys Q.|FRA|Right-Handed|2.03|Davidovich Fokina A.|ESP|Right-Handed|1.78|0.0|3.0|-569.0|-2.0|8.0
indoors|Coric B.|HRV|Right-Handed|1.43|Rinderknech A.|FRA|Right-Handed|2.81|0.0|0.0|998.0|-1.0|-8.0
hard|Giannessi A.|ITA|Left-Handed|3.46|Brancaccio R.|ITA|Right-Handed|1.28|0.0|7.0|192.0|10.0|2.0
indoors|Sonego L.|ITA|Right-Handed|1.56|Krajinovic F.|SRB|Right-Handed|2.41|0.0|-5.0|80.0|1.0|6.0
indoors|Novak D.|AUT|Right-Handed|1.86|Berankis R.|LTU|Right-Handed|1.88|0.0|-6.0|-77.0|3.0|8.0
hard|Schoolkate T.|AUS|Right-Handed|1.46|Saville L.|AUS|Right-Handed|2.54|0.0|-11.0|-223.0|-5.0|-5.0
indoors|Barrere G.|FRA|Right-Handed|1.55|Basilashvili N.|GEO|Right-Handed|2.43|0.0|-2.0|118.0|1.0|-2.0
indoors|Mannarino A.|FRA|Left-Handed|1.57|Thompson J.|AUS|Right-Handed|2.39|0.0|6.0|187.0|-3.0|-3.0
indoors|Furness E.|FRA|Right-Handed|1.56|Kirkin E.|TUR|Right-Handed|2.36|0.0|0.0|162.0|-7.0|-10.0
indoors|Kolar Z.|CZE|Right-Handed|2.66|Rodionov J.|AUT|Left-Handed|1.44|0.0|2.0|58.0|-10.0|-6.0
clay|Dellien H.|BOL|Right-Handed|1.6|Cachin P.|ARG|Right-Handed|2.33|0.0|4.0|-366.0|-2.0|-5.0
indoors|Gomez E.|ECU|Right-Handed|3.63|Kecmanovic M.|SRB|Right-Handed|1.28|0.0|7.0|-742.0|6.0|2.0
indoors|Wu Y.|CHN|Right-Handed|2.98|Shapovalov D.|CAN|Left-Handed|1.39|0.0|-2.0|-1016.0|5.0|-2.0
clay|Ramos-Vinolas A.|ESP|Left-Handed|1.74|Lajovic D.|SRB|Right-Handed|2.09|0.0|1.0|254.0|-7.0|5.0
