Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
grass|Hurkacz H.|POL|Right-Handed|1.06|Ramos-Vinolas A.|ESP|Left-Handed|10.34|0.0|-10.0|1308.0|5.0|8.0
clay|Martinez P.|ESP|Right-Handed|1.64|Gombos N.|SVK|Right-Handed|2.19|0.0|-4.0|-31.0|-9.0|-8.0
grass|Ymer M.|SWE|Right-Handed|1.43|Molcan A.|SVK|Left-Handed|2.85|0.0|0.0|110.0|2.0|5.0
grass|Moutet C.|FRA|Left-Handed|2.39|Gasquet R.|FRA|Right-Handed|1.59|0.0|-12.0|-107.0|-11.0|-8.0
grass|Galan D.|COL|Right-Handed|2.12|Nishioka Y.|JPN|Left-Handed|1.74|0.0|0.0|-972.0|8.0|21.0
grass|Otte O.|DEU|Right-Handed|1.68|Koepfer D.|DEU|Left-Handed|2.21|0.0|0.0|-430.0|0.0|13.0
clay|Vrbensky M.|CZE|Right-Handed|2.48|Caruso S.|ITA|Right-Handed|1.49|0.0|-8.0|-310.0|-15.0|-5.0
grass|Rublev A.|RUS|Right-Handed|1.08|Purcell M.|AUS|Right-Handed|8.8|0.0|0.0|3459.0|-5.0|3.0
grass|Vukic A.|AUS|Right-Handed|1.44|Altmaier D.|DEU|Right-Handed|2.87|0.0|1.0|-99.0|-4.0|-3.0
clay|Diez S.|CAN|Right-Handed|1.68|Donskoy E.|RUS|Right-Handed|2.09|0.0|-1.0|-290.0|1.0|-10.0
grass|Djokovic N.|SRB|Right-Handed|1.01|Cachin P.|ARG|Right-Handed|26.2|0.0|8.0|6823.0|3.0|2.0
clay|Molleker R.|DEU|Right-Handed|1.47|Geerts M.|BEL|Right-Handed|2.59|0.0|-2.0|43.0|2.0|7.0
grass|Wawrinka S.|CHE|Right-Handed|3.19|Ruusuvuori E.|FIN|Right-Handed|1.36|0.0|13.0|-262.0|0.0|-6.0
grass|Ruud C.|NOR|Right-Handed|1.17|Lokoli L.|FRA|Right-Handed|5.15|0.0|-3.0|4670.0|-1.0|-5.0
grass|Marterer M.|DEU|Left-Handed|2.05|Gojo B.|HRV|Right-Handed|1.79|0.0|2.0|-215.0|-6.0|-5.0
grass|Schwartzman D.|ARG|Right-Handed|2.72|Kecmanovic M.|SRB|Right-Handed|1.47|0.0|5.0|-405.0|-11.0|-13.0
