Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Ramos-Vinolas A.|ESP|Left-Handed|1.85|Etcheverry T.|ARG|Right-Handed|1.94|0.0|10.0|206.0|-6.0|-8.0
indoors|Donskoy E.|RUS|Right-Handed|1.74|Furness E.|FRA|Right-Handed|2.03|0.0|8.0|211.0|9.0|15.0
clay|Dellien H.|BOL|Right-Handed|1.74|Molcan A.|SVK|Left-Handed|2.09|0.0|7.0|-339.0|2.0|2.0
clay|Zapata Miralles B.|ESP|Right-Handed|1.69|Munar J.|ESP|Right-Handed|2.16|0.0|0.0|9.0|6.0|0.0
hard|Muller A.|FRA|Right-Handed|3.33|Van De Zandschulp B.|NLD|Right-Handed|1.32|0.0|-1.0|-815.0|-8.0|-5.0
indoors|Uchida K.|JPN|Right-Handed|2.04|Gojowczyk P.|DEU|Right-Handed|1.73|0.0|-3.0|-152.0|-9.0|-8.0
hard|Lehecka J.|CZE|Right-Handed|1.82|Ruusuvuori E.|FIN|Right-Handed|1.98|0.0|-3.0|-4.0|1.0|-5.0
clay|Lajovic D.|SRB|Right-Handed|1.61|Schwartzman D.|ARG|Right-Handed|2.3|0.0|3.0|-362.0|19.0|13.0
indoors|Bublik A.|KAZ|Right-Handed|2.02|Barrere G.|FRA|Right-Handed|1.79|0.0|-2.0|66.0|-3.0|15.0
hard|Rublev A.|RUS|Right-Handed|1.28|Griekspoor T.|NLD|Right-Handed|3.72|0.0|-1.0|2891.0|-15.0|0.0
hard|Paire B.|FRA|Right-Handed|2.25|Escobedo E.|MEX|Right-Handed|1.6|0.0|3.0|138.0|-2.0|11.0
clay|Baez S.|ARG|Right-Handed|1.04|Bellucci T.|BRA|Left-Handed|13.05|0.0|-13.0|1091.0|-12.0|-18.0
hard|Altmaier D.|DEU|Right-Handed|1.78|Marterer M.|DEU|Left-Handed|1.97|0.0|-2.0|205.0|4.0|0.0
indoors|Wawrinka S.|CHE|Right-Handed|1.44|Gasquet R.|FRA|Right-Handed|2.77|0.0|1.0|-423.0|0.0|-1.0
