Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|De Minaur A.|AUS|Right-Handed|1.27|Krajinovic F.|SRB|Right-Handed|3.82|0.0|-7.0|655.0|-6.0|-2.0
hard|Moutet C.|FRA|Left-Handed|1.83|Wawrinka S.|CHE|Right-Handed|2.0|0.0|-13.0|319.0|-11.0|-7.0
hard|Lacko L.|SVK|Right-Handed|1.54|Donski A.|BGR|Right-Handed|2.34|0.0|11.0|317.0|7.0|0.0
hard|Berrettini M.|ITA|Right-Handed|1.14|Jarry N.|CHL|Right-Handed|5.74|0.0|0.0|1912.0|5.0|-2.0
hard|Jasika O.|AUS|Left-Handed|1.66|Gunneswaran P.|IND|Left-Handed|2.14|0.0|-5.0|-106.0|-20.0|-5.0
clay|Coppejans K.|BEL|Right-Handed|1.43|Lamasine T.|FRA|Right-Handed|2.64|0.0|-1.0|164.0|-1.0|-3.0
hard|Marchenko I.|UKR|Right-Handed|1.65|Oliel Y.|ISR|Left-Handed|2.15|0.0|12.0|312.0|4.0|-3.0
hard|Carreno-Busta P.|ESP|Right-Handed|1.23|Thiem D.|AUT|Right-Handed|4.29|0.0|4.0|638.0|-1.0|3.0
hard|Van De Zandschulp B.|NLD|Right-Handed|1.45|Machac T.|CZE|Right-Handed|2.78|0.0|5.0|1138.0|10.0|5.0
hard|Wu Y.|CHN|Right-Handed|1.29|Basilashvili N.|GEO|Right-Handed|3.68|0.0|-8.0|-989.0|1.0|-2.0
hard|Garin C.|CHL|Right-Handed|2.04|Lehecka J.|CZE|Right-Handed|1.79|0.0|7.0|-133.0|5.0|2.0
hard|Rinderknech A.|FRA|Right-Handed|1.47|Halys Q.|FRA|Right-Handed|2.71|0.0|0.0|138.0|8.0|5.0
hard|Van Rijthoven T.|NLD|Right-Handed|2.44|Zhang Z.|CHN|Right-Handed|1.57|0.0|-1.0|194.0|2.0|-5.0
hard|Monteiro T.|BRA|Left-Handed|2.46|Molcan A.|SVK|Left-Handed|1.56|0.0|6.0|-355.0|5.0|5.0
hard|Tabilo A.|CHL|Left-Handed|1.69|Majchrzak K.|POL|Right-Handed|2.19|0.0|0.0|104.0|-3.0|8.0
hard|Grenier H.|FRA|Right-Handed|1.42|Etcheverry T.|ARG|Right-Handed|2.9|0.0|1.0|-153.0|3.0|0.0
clay|Silva F.|PRT|Left-Handed|1.76|Giustino L.|ITA|Right-Handed|1.99|0.0|-4.0|-236.0|-9.0|-2.0
hard|Davidovich Fokina A.|ESP|Right-Handed|1.69|Nishioka Y.|JPN|Left-Handed|2.2|0.0|-3.0|383.0|16.0|13.0
hard|Olivetti A.|FRA|Right-Handed|2.21|Seyboth Wild T.|BRA|Right-Handed|1.59|0.0|6.0|-473.0|26.0|18.0
clay|Ymer E.|SWE|Right-Handed|1.5|Domingues J.|PRT|Right-Handed|2.46|0.0|-4.0|128.0|9.0|5.0
