Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Vatutin A.|RUS|Right-Handed|2.55|Paire B.|FRA|Right-Handed|1.48|0.0|-2.0|-536.0|-11.0|-18.0
clay|Nikles J.|CHE|Right-Handed|1.68|Kirkin E.|TUR|Right-Handed|2.11|0.0|1.0|73.0|-5.0|-10.0
grass|Altmaier D.|DEU|Right-Handed|1.57|Lajovic D.|SRB|Right-Handed|2.4|0.0|-8.0|-15.0|5.0|8.0
clay|Domingues J.|PRT|Right-Handed|1.75|Gimeno Valero C.|ESP|Right-Handed|2.02|0.0|8.0|178.0|-10.0|-10.0
grass|Kyrgios N.|AUS|Right-Handed|1.11|Djere L.|SRB|Right-Handed|6.6|0.0|1.0|104.0|3.0|5.0
grass|Martinez P.|ESP|Right-Handed|3.89|Davidovich Fokina A.|ESP|Right-Handed|1.25|0.0|2.0|-120.0|-4.0|2.0
clay|Brancaccio R.|ITA|Right-Handed|1.31|Peliwo F.|POL|Right-Handed|3.24|0.0|-3.0|78.0|0.0|3.0
grass|Gaston H.|FRA|Left-Handed|1.32|Popyrin A.|AUS|Right-Handed|3.35|0.0|-2.0|296.0|-10.0|-23.0
grass|Sonego L.|ITA|Right-Handed|1.32|Duckworth J.|AUS|Right-Handed|3.35|0.0|-7.0|449.0|-6.0|8.0
grass|Monteiro T.|BRA|Left-Handed|3.82|Humbert U.|FRA|Left-Handed|1.26|0.0|6.0|71.0|5.0|-5.0
grass|Baez S.|ARG|Right-Handed|3.78|Thompson J.|AUS|Right-Handed|1.27|0.0|-6.0|350.0|-12.0|-13.0
