Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Zapata Miralles B.|ESP|Right-Handed|1.27|Copil M.|ROU|Right-Handed|3.51|0.0|-7.0|-126.0|-5.0|-10.0
clay|Gimeno Valero C.|ESP|Right-Handed|1.38|Lamasine T.|FRA|Right-Handed|2.86|0.0|-6.0|-90.0|11.0|5.0
clay|Menezes J.|BRA|Right-Handed|1.65|Ramanathan R.|IND|Right-Handed|2.12|0.0|-1.0|0.0|1.0|-3.0
clay|Forejtek J.|CZE|Right-Handed|1.31|Bachinger M.|DEU|Right-Handed|3.21|0.0|-14.0|-94.0|-15.0|-8.0
clay|Torpegaard M.|DNK|Right-Handed|1.37|Uchida K.|JPN|Right-Handed|2.94|0.0|-3.0|46.0|10.0|13.0
clay|Mukund S.|IND|Right-Handed|2.47|Gakhov I.|RUS|Left-Handed|1.49|0.0|-1.0|15.0|-2.0|-6.0
clay|Fognini F.|ITA|Right-Handed|1.56|Thiem D.|AUT|Right-Handed|2.42|0.0|8.0|576.0|0.0|-7.0
clay|Hemery C.|FRA|Right-Handed|1.52|Coppejans K.|BEL|Right-Handed|1.15|0.0|-1.0|62.0|15.0|11.0
clay|Djere L.|SRB|Right-Handed|1.51|Coric B.|HRV|Right-Handed|2.58|0.0|0.0|735.0|-3.0|0.0
clay|Halys Q.|FRA|Right-Handed|1.37|Grenier H.|FRA|Right-Handed|2.93|0.0|2.0|101.0|-7.0|-5.0
clay|Davidovich Fokina A.|ESP|Right-Handed|1.35|Ivashka I.|BLR|Right-Handed|3.23|0.0|-4.0|463.0|-4.0|-10.0
clay|Khachanov K.|RUS|Right-Handed|1.28|Zeppieri G.|ITA|Left-Handed|3.67|0.0|5.0|1387.0|9.0|13.0
clay|Benchetrit E.|MAR|Right-Handed|2.88|Caruso S.|ITA|Right-Handed|1.35|0.0|-6.0|-372.0|8.0|8.0
clay|Sousa P.|PRT|Right-Handed|1.61|Gulbis E.|LVA|Right-Handed|2.17|0.0|1.0|308.0|-15.0|-11.0
clay|Shapovalov D.|CAN|Left-Handed|1.92|Sonego L.|ITA|Right-Handed|1.89|0.0|0.0|1131.0|-1.0|-6.0
clay|Pellegrino A.|ITA|Right-Handed|1.94|Bourgue M.|FRA|Right-Handed|1.79|0.0|-2.0|-202.0|-2.0|-3.0
clay|Kuznetsov A.|RUS|Right-Handed|2.16|Vukic A.|AUS|Right-Handed|1.65|0.0|6.0|-203.0|-13.0|-3.0
clay|Ymer E.|SWE|Right-Handed|1.67|Elias G.|PRT|Right-Handed|2.11|0.0|-6.0|20.0|3.0|0.0
clay|Bonzi B.|FRA|Right-Handed|1.26|Barrere G.|FRA|Right-Handed|3.71|0.0|-4.0|428.0|-4.0|2.0
clay|Lazarov A.|BGR|Right-Handed|1.32|Kadhe A.|IND|Right-Handed|3.11|0.0|-4.0|56.0|1.0|6.0
clay|Carreno-Busta P.|ESP|Right-Handed|1.22|Delbonis F.|ARG|Left-Handed|4.35|0.0|-1.0|-235.0|-12.0|-5.0
clay|Molleker R.|DEU|Right-Handed|2.22|Zekic M.|SRB|Right-Handed|1.57|0.0|-12.0|80.0|-4.0|0.0
clay|De Minaur A.|AUS|Right-Handed|1.65|Lajovic D.|SRB|Right-Handed|2.24|0.0|-10.0|785.0|-14.0|0.0
