Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Novak D.|AUT|Right-Handed|1.24|Rosol L.|CZE|Right-Handed|3.8|0.0|-9.0|126.0|-3.0|-10.0
clay|Djokovic N.|SRB|Right-Handed|1.03|Carballes Baena R.|ESP|Right-Handed|14.39|0.0|6.0|6750.0|3.0|4.0
clay|Bergs Z.|BEL|Right-Handed|1.42|Marterer M.|DEU|Left-Handed|2.9|0.0|-3.0|-106.0|-1.0|-6.0
clay|Zhang Z.|CHN|Right-Handed|1.93|Sonego L.|ITA|Right-Handed|1.87|0.0|1.0|-834.0|11.0|2.0
clay|Ruud C.|NOR|Right-Handed|1.17|Davidovich Fokina A.|ESP|Right-Handed|5.1|0.0|1.0|3845.0|-3.0|0.0
clay|Musetti L.|ITA|Right-Handed|1.46|Monfils G.|FRA|Right-Handed|2.73|0.0|-14.0|1743.0|-10.0|-8.0
clay|Zverev A.|DEU|Right-Handed|1.04|Goffin D.|BEL|Right-Handed|12.3|0.0|-5.0|1762.0|20.0|18.0
clay|Moutet C.|FRA|Left-Handed|1.45|Shevchenko A.|KAZ|Right-Handed|2.75|0.0|3.0|118.0|-2.0|-10.0
clay|Ofner S.|AUT|Right-Handed|4.35|Baez S.|ARG|Right-Handed|1.22|0.0|4.0|53.0|11.0|21.0
clay|Kokkinakis T.|AUS|Right-Handed|1.66|Zeppieri G.|ITA|Left-Handed|2.22|0.0|6.0|218.0|6.0|8.0
clay|Etcheverry T.|ARG|Right-Handed|1.28|Rinderknech A.|FRA|Right-Handed|3.76|0.0|-3.0|469.0|-4.0|0.0
clay|Kovalik J.|SVK|Right-Handed|8.4|Khachanov K.|RUS|Right-Handed|1.08|0.0|4.0|-2603.0|-5.0|-15.0
clay|Medvedev D.|RUS|Right-Handed|1.27|Kecmanovic M.|SRB|Right-Handed|3.81|0.0|2.0|5340.0|8.0|15.0
clay|De Minaur A.|AUS|Right-Handed|1.3|Munar J.|ESP|Right-Handed|3.51|0.0|-3.0|1480.0|-7.0|0.0
