Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Purcell M.|AUS|Right-Handed|1.17|Mukund S.|IND|Right-Handed|4.67|0.0|-1.0|122.0|-3.0|0.0
indoors|De Loore J.|BEL|Right-Handed|1.84|Klein L.|SVK|Right-Handed|1.9|0.0|4.0|-270.0|1.0|-2.0
indoors|Humbert U.|FRA|Left-Handed|1.29|Hemery C.|FRA|Right-Handed|3.44|0.0|-2.0|173.0|-10.0|-3.0
hard|Duckworth J.|AUS|Right-Handed|1.3|Gunneswaran P.|IND|Left-Handed|3.38|0.0|0.0|209.0|2.0|-5.0
hard|Nagal S.|IND|Right-Handed|1.72|Uchiyama Y.|JPN|Right-Handed|2.06|0.0|-5.0|-88.0|-9.0|-5.0
clay|Lajovic D.|SRB|Right-Handed|1.36|Ugo Carabelli C.|ARG|Right-Handed|3.12|0.0|10.0|237.0|0.0|-2.0
hard|Hurkacz H.|POL|Right-Handed|1.09|Shevchenko A.|KAZ|Right-Handed|7.33|0.0|3.0|2602.0|11.0|11.0
hard|Zekic M.|SRB|Right-Handed|3.4|Chung Y.|KOR|Right-Handed|1.28|0.0|10.0|56.0|1.0|7.0
hard|O'Connell C.|AUS|Right-Handed|2.52|Ruusuvuori E.|FIN|Right-Handed|1.52|0.0|3.0|-365.0|-1.0|-5.0
hard|Bublik A.|KAZ|Right-Handed|1.23|Lazarov A.|BGR|Right-Handed|4.21|0.0|4.0|765.0|-7.0|7.0
clay|Carballes Baena R.|ESP|Right-Handed|1.4|Taberner C.|ESP|Right-Handed|2.97|0.0|4.0|371.0|-1.0|0.0
clay|Cecchinato M.|ITA|Right-Handed|2.17|Bagnis F.|ARG|Left-Handed|1.67|0.0|-4.0|22.0|-4.0|2.0
clay|Djere L.|SRB|Right-Handed|1.22|Sousa J.|PRT|Right-Handed|4.2|0.0|-7.0|434.0|8.0|3.0
hard|Shapovalov D.|CAN|Left-Handed|1.65|Kecmanovic M.|SRB|Right-Handed|2.22|0.0|0.0|45.0|0.0|2.0
hard|Djokovic N.|SRB|Right-Handed|1.05|Machac T.|CZE|Right-Handed|11.16|0.0|13.0|6545.0|7.0|4.0
indoors|Lokoli L.|FRA|Right-Handed|1.67|Brancaccio R.|ITA|Right-Handed|2.13|0.0|3.0|197.0|6.0|5.0
hard|Ruud C.|NOR|Right-Handed|1.08|Andreozzi G.|ARG|Right-Handed|8.25|0.0|-6.0|5371.0|-1.0|0.0
clay|Etcheverry T.|ARG|Right-Handed|1.65|Fognini F.|ITA|Right-Handed|2.23|0.0|-12.0|41.0|3.0|18.0
hard|Van De Zandschulp B.|NLD|Right-Handed|2.98|Khachanov K.|RUS|Right-Handed|1.39|0.0|0.0|-1310.0|-4.0|-10.0
clay|Monteiro T.|BRA|Left-Handed|2.19|Ramos-Vinolas A.|ESP|Left-Handed|1.67|0.0|-4.0|-259.0|2.0|-5.0
clay|Munar J.|ESP|Right-Handed|2.2|Tabilo A.|CHL|Left-Handed|1.66|0.0|1.0|463.0|1.0|-5.0
indoors|Bellier A.|CHE|Left-Handed|1.9|Donskoy E.|RUS|Right-Handed|1.84|0.0|-7.0|-143.0|5.0|11.0
hard|Milojevic N.|SRB|Right-Handed|2.1|Silva F.|PRT|Left-Handed|1.68|0.0|-1.0|318.0|2.0|10.0
