Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
Varioussurfaces|Sonego L.|ITA|Right-Handed|2.07|Jarry N.|CHL|Right-Handed|1.74|0.0|-1.0|-279.0|-14.0|-7.0
indoors|Bonzi B.|FRA|Right-Handed|1.86|Gasquet R.|FRA|Right-Handed|1.89|0.0|-11.0|-312.0|-3.0|2.0
clay|Coria F.|ARG|Right-Handed|2.79|Munar J.|ESP|Right-Handed|1.42|0.0|5.0|-3.0|-3.0|-3.0
Varioussurfaces|Djokovic N.|SRB|Right-Handed|1.13|Davidovich Fokina A.|ESP|Right-Handed|6.07|0.0|11.0|6455.0|0.0|4.0
Varioussurfaces|Borges N.|PRT|Right-Handed|1.85|Rodionov J.|AUT|Left-Handed|1.89|0.0|3.0|235.0|-11.0|-6.0
Varioussurfaces|Piros Z.|HUN|Right-Handed|1.23|Ilkel C.|TUR|Right-Handed|3.84|0.0|-5.0|407.0|-14.0|-3.0
Varioussurfaces|Djere L.|SRB|Right-Handed|1.29|Ramos-Vinolas A.|ESP|Left-Handed|3.44|0.0|-7.0|412.0|6.0|0.0
Varioussurfaces|Catarina L.|MCO|Right-Handed|2.14|Gomez E.|ECU|Right-Handed|1.64|0.0|-7.0|-294.0|-1.0|0.0
Varioussurfaces|Sousa J.|PRT|Right-Handed|2.65|Ofner S.|AUT|Right-Handed|1.44|0.0|8.0|-478.0|-7.0|-6.0
clay|Collarini A.|ARG|Left-Handed|1.73|Mena F.|ARG|Right-Handed|2.04|0.0|1.0|-23.0|2.0|2.0
Varioussurfaces|Ruusuvuori E.|FIN|Right-Handed|1.94|Gojo B.|HRV|Right-Handed|1.81|0.0|-1.0|341.0|-11.0|-8.0
Varioussurfaces|Monteiro T.|BRA|Left-Handed|5.58|Rune H.|DNK|Right-Handed|1.13|0.0|10.0|-4286.0|10.0|-2.0
clay|Shevchenko A.|KAZ|Right-Handed|1.47|Andreev A.|BGR|Right-Handed|2.57|0.0|-2.0|474.0|4.0|5.0
hard|Polmans M.|AUS|Right-Handed|1.62|Donskoy E.|RUS|Right-Handed|2.21|0.0|-5.0|-19.0|3.0|3.0
