Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Kolar Z.|CZE|Right-Handed|3.98|Zeppieri G.|ITA|Left-Handed|1.24|0.0|3.0|25.0|-2.0|0.0
clay|Mayot H.|FRA|Right-Handed|2.58|Vavassori A.|ITA|Right-Handed|1.49|0.0|-6.0|-151.0|-7.0|-15.0
clay|Kovalik J.|SVK|Right-Handed|2.15|Piros Z.|HUN|Right-Handed|1.65|0.0|8.0|-181.0|14.0|3.0
hard|Uchiyama Y.|JPN|Right-Handed|1.78|Hong S.|KOR|Right-Handed|1.98|0.0|5.0|81.0|13.0|8.0
clay|Kokkinakis T.|AUS|Right-Handed|1.92|Bergs Z.|BEL|Right-Handed|1.81|0.0|4.0|361.0|1.0|8.0
clay|Ajdukovic D.|HRV|Right-Handed|2.14|Roca Batalla O.|ESP|Right-Handed|1.68|0.0|-7.0|15.0|0.0|12.0
clay|Bonzi B.|FRA|Right-Handed|1.34|Copil M.|ROU|Right-Handed|3.18|0.0|-8.0|472.0|-11.0|-8.0
hard|Noguchi R.|JPN|Right-Handed|1.42|Mukund S.|IND|Right-Handed|2.71|0.0|-4.0|27.0|-15.0|-17.0
clay|Tsitsipas S.|GRC|Right-Handed|1.68|Ruud C.|NOR|Right-Handed|2.19|0.0|0.0|105.0|12.0|10.0
clay|Trungelliti M.|ARG|Right-Handed|2.13|Mager G.|ITA|Right-Handed|1.69|0.0|4.0|-714.0|1.0|-10.0
