Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Halys Q.|FRA|Right-Handed|1.45|Bourgue M.|FRA|Right-Handed|2.64|0.0|-1.0|382.0|-5.0|3.0
hard|Donskoy E.|RUS|Right-Handed|2.18|Jasika O.|AUS|Left-Handed|1.63|0.0|5.0|284.0|15.0|2.0
clay|De Loore J.|BEL|Right-Handed|2.13|Elias G.|PRT|Right-Handed|1.67|0.0|-4.0|-323.0|10.0|8.0
clay|Zverev A.|DEU|Right-Handed|1.13|Borges N.|PRT|Right-Handed|6.07|0.0|1.0|1495.0|15.0|13.0
clay|Zapata Miralles B.|ESP|Right-Handed|1.61|Guinard M.|FRA|Right-Handed|2.2|0.0|1.0|460.0|1.0|-13.0
clay|Kokkinakis T.|AUS|Right-Handed|1.24|Hijikata R.|AUS|Right-Handed|3.89|0.0|6.0|127.0|16.0|15.0
clay|Tabilo A.|CHL|Left-Handed|2.82|Khachanov K.|RUS|Right-Handed|1.44|0.0|-2.0|-2423.0|-12.0|-10.0
clay|Hurkacz H.|POL|Right-Handed|1.47|Baez S.|ARG|Right-Handed|2.67|0.0|2.0|1380.0|11.0|26.0
clay|Zhang Z.|CHN|Right-Handed|2.08|Monteiro T.|BRA|Left-Handed|1.75|0.0|-4.0|-268.0|9.0|10.0
clay|Jarry N.|CHL|Right-Handed|1.5|Muller A.|FRA|Right-Handed|2.6|0.0|0.0|664.0|15.0|15.0
hard|Duckworth J.|AUS|Right-Handed|1.16|Mukund S.|IND|Right-Handed|4.8|0.0|6.0|370.0|4.0|-2.0
clay|Coria F.|ARG|Right-Handed|1.65|Rodionov J.|AUT|Left-Handed|2.16|0.0|8.0|67.0|-13.0|-11.0
clay|Skatov T.|KAZ|Right-Handed|1.71|Bonzi B.|FRA|Right-Handed|2.07|0.0|-3.0|-191.0|-3.0|-12.0
hard|Marchenko I.|UKR|Right-Handed|1.61|Moriya H.|JPN|Right-Handed|2.24|0.0|4.0|236.0|17.0|17.0
clay|Tsitsipas S.|GRC|Right-Handed|1.33|De Minaur A.|AUS|Right-Handed|3.35|0.0|2.0|3005.0|20.0|10.0
