Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
grass|Sinner J.|ITA|Right-Handed|1.32|Bublik A.|KAZ|Right-Handed|3.45|0.0|-4.0|2420.0|-1.0|-10.0
clay|Travaglia S.|ITA|Right-Handed|4.16|Thiem D.|AUT|Right-Handed|1.22|0.0|3.0|-479.0|1.0|0.0
grass|Hurkacz H.|POL|Right-Handed|1.29|Watanuki Y.|JPN|Right-Handed|3.57|0.0|-1.0|1920.0|18.0|16.0
clay|Kuzmanov D.|BGR|Right-Handed|2.14|Piros Z.|HUN|Right-Handed|1.67|0.0|6.0|202.0|9.0|13.0
hard|Li Z.|CHN|Right-Handed|1.71|Bai Y.|CHN|Right-Handed|2.0|0.0|3.0|-10.0|-3.0|0.0
grass|Ruusuvuori E.|FIN|Right-Handed|2.19|Humbert U.|FRA|Left-Handed|1.68|0.0|0.0|-105.0|6.0|0.0
grass|O'Connell C.|AUS|Right-Handed|2.83|Sonego L.|ITA|Right-Handed|1.43|0.0|2.0|-489.0|2.0|-8.0
grass|Musetti L.|ITA|Right-Handed|1.8|Barrere G.|FRA|Right-Handed|2.01|0.0|-8.0|1280.0|-5.0|2.0
clay|Brancaccio R.|ITA|Right-Handed|3.04|Ramos-Vinolas A.|ESP|Left-Handed|1.35|0.0|-9.0|-640.0|-4.0|-5.0
clay|Paire B.|FRA|Right-Handed|2.08|Novak D.|AUT|Right-Handed|1.7|0.0|4.0|29.0|0.0|13.0
