Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Machac T.|CZE|Right-Handed|1.13|Mejia N.|COL|Right-Handed|5.58|0.0|-2.0|397.0|-4.0|-2.0
clay|Kopriva V.|CZE|Right-Handed|1.97|Rodionov J.|AUT|Left-Handed|1.78|0.0|0.0|-194.0|-17.0|-13.0
clay|Kuzmanov D.|BGR|Right-Handed|1.68|Svrcina D.|CZE|Right-Handed|2.11|0.0|8.0|34.0|9.0|15.0
clay|Hemery C.|FRA|Right-Handed|4.27|Cachin P.|ARG|Right-Handed|1.21|0.0|-1.0|-472.0|6.0|6.0
hard|Bellier A.|CHE|Left-Handed|1.21|Kadhe A.|IND|Right-Handed|4.18|0.0|-2.0|287.0|-3.0|11.0
hard|Medvedev D.|RUS|Right-Handed|1.36|Rublev A.|RUS|Right-Handed|3.18|0.0|2.0|1765.0|13.0|10.0
clay|Ymer E.|SWE|Right-Handed|2.52|Martinez P.|ESP|Right-Handed|1.49|0.0|0.0|-123.0|3.0|-2.0
hard|Klein L.|SVK|Right-Handed|1.35|Kirkin E.|TUR|Right-Handed|3.04|0.0|0.0|322.0|12.0|13.0
clay|Vavassori A.|ITA|Right-Handed|1.42|Agamenone F.|ITA|Right-Handed|2.73|0.0|-3.0|74.0|-4.0|5.0
clay|Gaston H.|FRA|Left-Handed|1.45|Taberner C.|ESP|Right-Handed|2.65|0.0|-2.0|256.0|-10.0|-10.0
clay|Skatov T.|KAZ|Right-Handed|1.31|Kukushkin M.|KAZ|Right-Handed|3.3|0.0|-11.0|177.0|1.0|-10.0
