Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Koepfer D.|DEU|Left-Handed|2.44|Humbert U.|FRA|Left-Handed|1.55|0.0|4.0|-525.0|6.0|-8.0
clay|Bergs Z.|BEL|Right-Handed|1.23|De Loore J.|BEL|Right-Handed|4.03|0.0|-4.0|200.0|-3.0|-6.0
clay|Baez S.|ARG|Right-Handed|1.37|Carballes Baena R.|ESP|Right-Handed|3.08|0.0|-7.0|-30.0|-7.0|-13.0
clay|Ruud C.|NOR|Right-Handed|1.12|Ofner S.|AUT|Right-Handed|6.28|0.0|-1.0|4117.0|-4.0|-8.0
clay|Djokovic N.|SRB|Right-Handed|1.1|Hanfmann Y.|DEU|Right-Handed|7.29|0.0|4.0|6666.0|-6.0|-6.0
clay|Barrere G.|FRA|Right-Handed|1.29|Pellegrino A.|ITA|Right-Handed|3.47|0.0|3.0|727.0|-1.0|-2.0
clay|Blancaneaux G.|FRA|Right-Handed|3.43|Ajdukovic D.|HRV|Right-Handed|1.3|0.0|1.0|207.0|0.0|-5.0
clay|Halys Q.|FRA|Right-Handed|2.34|Schwartzman D.|ARG|Right-Handed|1.58|0.0|-3.0|126.0|14.0|21.0
clay|Etcheverry T.|ARG|Right-Handed|1.67|Seyboth Wild T.|BRA|Right-Handed|2.19|0.0|0.0|762.0|4.0|11.0
clay|De Jong J.|NLD|Right-Handed|1.52|Novak D.|AUT|Right-Handed|2.47|0.0|-6.0|-28.0|-10.0|-3.0
hard|Mott B.|AUS|Right-Handed|1.85|Karlovskiy E.|RUS|Right-Handed|1.86|0.0|-1.0|-180.0|-8.0|-11.0
clay|Gaston H.|FRA|Left-Handed|3.1|Cerundolo F.|ARG|Right-Handed|1.36|0.0|1.0|-985.0|-10.0|-12.0
clay|Majchrzak K.|POL|Right-Handed|1.4|Forejtek J.|CZE|Right-Handed|2.84|0.0|4.0|356.0|7.0|0.0
clay|Kovalik J.|SVK|Right-Handed|1.71|Bonzi B.|FRA|Right-Handed|2.1|0.0|6.0|-261.0|6.0|-2.0
clay|Skatov T.|KAZ|Right-Handed|1.28|Gombos N.|SVK|Right-Handed|3.49|0.0|-8.0|-67.0|-12.0|-20.0
clay|Zeppieri G.|ITA|Left-Handed|1.45|Andreev A.|BGR|Right-Handed|2.66|0.0|-1.0|320.0|12.0|5.0
clay|Taberner C.|ESP|Right-Handed|1.5|Vrbensky M.|CZE|Right-Handed|2.47|0.0|3.0|176.0|13.0|3.0
