Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Berrettini J.|ITA|Right-Handed|1.42|Benchetrit E.|MAR|Right-Handed|2.63|0.0|2.0|-79.0|-3.0|-2.0
clay|Alcaraz C.|ESP|Right-Handed|1.04|Safiullin R.|RUS|Right-Handed|11.89|0.0|-5.0|8562.0|-3.0|0.0
clay|Majchrzak K.|POL|Right-Handed|1.43|Hemery C.|FRA|Right-Handed|2.82|0.0|-1.0|21.0|-5.0|-11.0
clay|Djokovic N.|SRB|Right-Handed|1.03|Koepfer D.|DEU|Left-Handed|13.22|0.0|7.0|6887.0|1.0|7.0
clay|Zverev A.|DEU|Right-Handed|1.07|Popyrin A.|AUS|Right-Handed|8.13|0.0|2.0|1610.0|12.0|2.0
hard|Kokkinakis T.|AUS|Right-Handed|1.55|Vukic A.|AUS|Right-Handed|2.45|0.0|2.0|-159.0|0.0|5.0
clay|Ruud C.|NOR|Right-Handed|1.55|Cerundolo F.|ARG|Right-Handed|2.44|0.0|3.0|3420.0|-1.0|-2.0
hard|Hong S.|KOR|Right-Handed|4.96|Khachanov K.|RUS|Right-Handed|1.17|0.0|-1.0|-2868.0|-22.0|-23.0
hard|Shapovalov D.|CAN|Left-Handed|1.29|Mannarino A.|FRA|Left-Handed|3.55|0.0|-9.0|-1.0|-4.0|5.0
clay|Tsitsipas S.|GRC|Right-Handed|1.22|Baez S.|ARG|Right-Handed|4.26|0.0|3.0|4275.0|19.0|23.0
clay|Mukund S.|IND|Right-Handed|2.11|Chung Y.|KOR|Right-Handed|1.64|0.0|1.0|-20.0|0.0|7.0
