Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Altmaier D.|DEU|Right-Handed|2.16|O'Connell C.|AUS|Right-Handed|1.67|0.0|-2.0|435.0|10.0|8.0
hard|Lajovic D.|SRB|Right-Handed|1.87|Hijikata R.|AUS|Right-Handed|1.89|0.0|11.0|270.0|15.0|5.0
hard|Kokkinakis T.|AUS|Right-Handed|1.68|Djere L.|SRB|Right-Handed|2.15|0.0|1.0|-449.0|2.0|5.0
clay|Napolitano S.|ITA|Right-Handed|1.1|Giannessi A.|ITA|Left-Handed|6.19|0.0|-4.0|-192.0|8.0|11.0
hard|Galan D.|COL|Right-Handed|1.85|Borges N.|PRT|Right-Handed|1.92|0.0|1.0|-391.0|-3.0|6.0
hard|Sinner J.|ITA|Right-Handed|1.24|Monfils G.|FRA|Right-Handed|4.09|0.0|-12.0|3608.0|-9.0|-5.0
hard|Thompson J.|AUS|Right-Handed|1.3|Muller A.|FRA|Right-Handed|3.48|0.0|2.0|107.0|7.0|0.0
hard|Popyrin A.|AUS|Right-Handed|1.61|Ivashka I.|BLR|Right-Handed|2.27|0.0|-3.0|93.0|-6.0|3.0
hard|De Minaur A.|AUS|Right-Handed|1.71|Davidovich Fokina A.|ESP|Right-Handed|2.15|0.0|-1.0|945.0|-11.0|0.0
clay|Trungelliti M.|ARG|Right-Handed|2.91|Tabilo A.|CHL|Left-Handed|1.38|0.0|7.0|-289.0|3.0|-10.0
clay|Ugo Carabelli C.|ARG|Right-Handed|1.86|Guinard M.|FRA|Right-Handed|1.94|0.0|-2.0|70.0|2.0|-11.0
hard|Shevchenko A.|KAZ|Right-Handed|2.52|Fucsovics M.|HUN|Right-Handed|1.5|0.0|-9.0|-145.0|-12.0|-3.0
hard|Kubler J.|AUS|Right-Handed|1.56|Gaston H.|FRA|Left-Handed|2.39|0.0|7.0|162.0|6.0|5.0
